Date,move
2016-09-21 00:00:00-04:00,63.72999954223633
2016-09-22 00:00:00-04:00,61.18000030517578
2016-09-23 00:00:00-04:00,59.75
2016-09-26 00:00:00-04:00,58.849998474121094
2016-09-27 00:00:00-04:00,59.22999954223633
2016-09-28 00:00:00-04:00,57.619998931884766
2016-09-29 00:00:00-04:00,58.849998474121094
2016-09-30 00:00:00-04:00,60.560001373291016
2016-10-03 00:00:00-04:00,60.43000030517578
2016-10-04 00:00:00-04:00,62.08000183105469
2016-10-05 00:00:00-04:00,62.56999969482422
2016-10-06 00:00:00-04:00,64.29000091552734
2016-10-07 00:00:00-04:00,62.84000015258789
2016-10-12 00:00:00-04:00,63.95000076293945
2016-10-14 00:00:00-04:00,64.9800033569336
2016-10-17 00:00:00-04:00,64.41999816894531
2016-10-18 00:00:00-04:00,63.18000030517578
2016-10-19 00:00:00-04:00,61.63999938964844
2016-10-20 00:00:00-04:00,59.619998931884766
2016-10-21 00:00:00-04:00,57.09000015258789
2016-10-25 00:00:00-04:00,57.40999984741211
2016-10-26 00:00:00-04:00,59.5099983215332
2016-10-28 00:00:00-04:00,64.37999725341797
2016-10-31 00:00:00-04:00,65.47000122070312
2016-11-01 00:00:00-04:00,67.76000213623047
2016-11-02 00:00:00-04:00,69.25
2016-11-03 00:00:00-04:00,72.56999969482422
2016-11-04 00:00:00-04:00,74.61000061035156
2016-11-08 00:00:00-05:00,68.47000122070312
2016-11-09 00:00:00-05:00,76.33000183105469
2016-11-10 00:00:00-05:00,82.56999969482422
2016-11-14 00:00:00-05:00,89.22000122070312
2016-11-15 00:00:00-05:00,84.12000274658203
2016-11-16 00:00:00-05:00,80.12000274658203
2016-11-17 00:00:00-05:00,77.54000091552734
2016-11-18 00:00:00-05:00,81.6500015258789
2016-11-21 00:00:00-05:00,80.58000183105469
2016-11-22 00:00:00-05:00,76.45999908447266
2016-11-23 00:00:00-05:00,78.63999938964844
2016-11-25 00:00:00-05:00,79.69000244140625
2016-11-28 00:00:00-05:00,78.73999786376953
2016-11-29 00:00:00-05:00,77.30000305175781
2016-11-30 00:00:00-05:00,80.95999908447266
2016-12-01 00:00:00-05:00,86.62999725341797
2016-12-02 00:00:00-05:00,82.05999755859375
2016-12-05 00:00:00-05:00,79.83999633789062
2016-12-06 00:00:00-05:00,76.56999969482422
2016-12-07 00:00:00-05:00,73.44000244140625
2016-12-08 00:00:00-05:00,73.11000061035156
2016-12-09 00:00:00-05:00,75.55000305175781
2016-12-12 00:00:00-05:00,76.38999938964844
2016-12-13 00:00:00-05:00,75.36000061035156
2016-12-14 00:00:00-05:00,75.83999633789062
2016-12-15 00:00:00-05:00,78.61000061035156
2016-12-16 00:00:00-05:00,78.22000122070312
2016-12-19 00:00:00-05:00,75.23999786376953
2016-12-20 00:00:00-05:00,75.45999908447266
2016-12-21 00:00:00-05:00,73.97000122070312
2016-12-22 00:00:00-05:00,74.05000305175781
2016-12-23 00:00:00-05:00,72.56999969482422
2016-12-27 00:00:00-05:00,70.66000366210938
2016-12-28 00:00:00-05:00,70.79000091552734
2016-12-29 00:00:00-05:00,71.27999877929688
2016-12-30 00:00:00-05:00,71.62999725341797
2017-01-03 00:00:00-05:00,76.7300033569336
2017-01-04 00:00:00-05:00,76.41000366210938
2017-01-05 00:00:00-05:00,76.5
2017-01-06 00:00:00-05:00,75.23999786376953
2017-01-09 00:00:00-05:00,74.83000183105469
2017-01-10 00:00:00-05:00,73.26000213623047
2017-01-11 00:00:00-05:00,72.83000183105469
2017-01-12 00:00:00-05:00,73.73999786376953
2017-01-13 00:00:00-05:00,74.5
2017-01-17 00:00:00-05:00,73.94000244140625
2017-01-18 00:00:00-05:00,73.94000244140625
2017-01-19 00:00:00-05:00,78.31999969482422
2017-01-20 00:00:00-05:00,76.70999908447266
2017-01-23 00:00:00-05:00,75.5199966430664
2017-01-24 00:00:00-05:00,75.52999877929688
2017-01-25 00:00:00-05:00,77.05999755859375
2017-01-26 00:00:00-05:00,74.69000244140625
2017-01-27 00:00:00-05:00,72.19000244140625
2017-01-30 00:00:00-05:00,72.36000061035156
2017-01-31 00:00:00-05:00,72.5199966430664
2017-02-01 00:00:00-05:00,70.83999633789062
2017-02-02 00:00:00-05:00,69.91999816894531
2017-02-03 00:00:00-05:00,67.38999938964844
2017-02-06 00:00:00-05:00,67.55000305175781
2017-02-07 00:00:00-05:00,68.06999969482422
2017-02-08 00:00:00-05:00,68.73999786376953
2017-02-09 00:00:00-05:00,68.94999694824219
2017-02-10 00:00:00-05:00,69.62999725341797
2017-02-13 00:00:00-05:00,68.83000183105469
2017-02-14 00:00:00-05:00,67.26000213623047
2017-02-15 00:00:00-05:00,65.51000213623047
2017-02-16 00:00:00-05:00,68.2300033569336
2017-02-17 00:00:00-05:00,69.77999877929688
2017-02-21 00:00:00-05:00,68.72000122070312
2017-02-22 00:00:00-05:00,69.26000213623047
2017-02-23 00:00:00-05:00,68.63999938964844
2017-02-24 00:00:00-05:00,69.8499984741211
2017-02-27 00:00:00-05:00,70.88999938964844
2017-03-02 00:00:00-05:00,69.54000091552734
2017-03-03 00:00:00-05:00,65.79000091552734
2017-03-06 00:00:00-05:00,65.41000366210938
2017-03-07 00:00:00-05:00,66.02999877929688
2017-03-08 00:00:00-05:00,66.61000061035156
2017-03-09 00:00:00-05:00,69.18000030517578
2017-03-10 00:00:00-05:00,67.69999694824219
2017-03-13 00:00:00-04:00,65.63999938964844
2017-03-14 00:00:00-04:00,65.18000030517578
2017-03-15 00:00:00-04:00,61.619998931884766
2017-03-16 00:00:00-04:00,60.439998626708984
2017-03-17 00:00:00-04:00,60.720001220703125
2017-03-20 00:00:00-04:00,59.81999969482422
2017-03-21 00:00:00-04:00,62.130001068115234
2017-03-23 00:00:00-04:00,65.22000122070312
2017-03-24 00:00:00-04:00,64.44999694824219
2017-03-27 00:00:00-04:00,62.68000030517578
2017-03-28 00:00:00-04:00,61.95000076293945
2017-03-29 00:00:00-04:00,61.02000045776367
2017-03-30 00:00:00-04:00,60.939998626708984
2017-03-31 00:00:00-04:00,60.70000076293945
2017-04-03 00:00:00-04:00,61.22999954223633
2017-04-04 00:00:00-04:00,64.7699966430664
2017-04-05 00:00:00-04:00,63.720001220703125
2017-04-06 00:00:00-04:00,68.25
2017-04-07 00:00:00-04:00,68.66000366210938
2017-04-10 00:00:00-04:00,68.5
2017-04-11 00:00:00-04:00,70.55999755859375
2017-04-12 00:00:00-04:00,73.41999816894531
2017-04-13 00:00:00-04:00,74.4800033569336
2017-04-17 00:00:00-04:00,70.95999908447266
2017-04-18 00:00:00-04:00,72.87000274658203
2017-04-19 00:00:00-04:00,73.12999725341797
2017-04-20 00:00:00-04:00,73.86000061035156
2017-04-21 00:00:00-04:00,77.1500015258789
2017-04-24 00:00:00-04:00,63.27000045776367
2017-04-25 00:00:00-04:00,62.36000061035156
2017-04-26 00:00:00-04:00,60.95000076293945
2017-04-27 00:00:00-04:00,59.81999969482422
2017-04-28 00:00:00-04:00,60.189998626708984
2017-05-01 00:00:00-04:00,59.400001525878906
2017-05-02 00:00:00-04:00,60.31999969482422
2017-05-03 00:00:00-04:00,59.380001068115234
2017-05-04 00:00:00-04:00,60.08000183105469
2017-05-05 00:00:00-04:00,58.720001220703125
2017-05-08 00:00:00-04:00,55.40999984741211
2017-05-09 00:00:00-04:00,55.220001220703125
2017-05-10 00:00:00-04:00,55.029998779296875
2017-05-11 00:00:00-04:00,54.470001220703125
2017-05-12 00:00:00-04:00,55.709999084472656
2017-05-15 00:00:00-04:00,56.72999954223633
2017-05-16 00:00:00-04:00,55.5
2017-05-17 00:00:00-04:00,62.58000183105469
2017-05-18 00:00:00-04:00,58.97999954223633
2017-05-19 00:00:00-04:00,57.81999969482422
2017-05-22 00:00:00-04:00,55.470001220703125
2017-05-24 00:00:00-04:00,54.40999984741211
2017-05-25 00:00:00-04:00,54.31999969482422
2017-05-26 00:00:00-04:00,54.04999923706055
2017-05-31 00:00:00-04:00,53.95000076293945
2017-06-01 00:00:00-04:00,54.0
2017-06-02 00:00:00-04:00,53.7400016784668
2017-06-05 00:00:00-04:00,53.0
2017-06-06 00:00:00-04:00,53.220001220703125
2017-06-07 00:00:00-04:00,54.79999923706055
2017-06-08 00:00:00-04:00,53.72999954223633
2017-06-09 00:00:00-04:00,52.560001373291016
2017-06-12 00:00:00-04:00,52.31999969482422
2017-06-13 00:00:00-04:00,51.66999816894531
2017-06-14 00:00:00-04:00,52.220001220703125
2017-06-15 00:00:00-04:00,51.59000015258789
2017-06-16 00:00:00-04:00,51.47999954223633
2017-06-19 00:00:00-04:00,51.599998474121094
2017-06-20 00:00:00-04:00,51.599998474121094
2017-06-21 00:00:00-04:00,51.63999938964844
2017-06-22 00:00:00-04:00,51.130001068115234
2017-06-23 00:00:00-04:00,51.15999984741211
2017-06-26 00:00:00-04:00,50.02000045776367
2017-06-27 00:00:00-04:00,52.099998474121094
2017-06-28 00:00:00-04:00,52.5099983215332
2017-06-29 00:00:00-04:00,54.65999984741211
2017-06-30 00:00:00-04:00,55.220001220703125
2017-07-03 00:00:00-04:00,55.25
2017-07-05 00:00:00-04:00,56.439998626708984
2017-07-06 00:00:00-04:00,56.959999084472656
2017-07-07 00:00:00-04:00,55.7599983215332
2017-07-10 00:00:00-04:00,53.18000030517578
2017-07-11 00:00:00-04:00,53.220001220703125
2017-07-12 00:00:00-04:00,52.43000030517578
2017-07-13 00:00:00-04:00,52.209999084472656
2017-07-14 00:00:00-04:00,51.029998779296875
2017-07-17 00:00:00-04:00,50.0
2017-07-18 00:00:00-04:00,49.54999923706055
2017-07-19 00:00:00-04:00,48.2599983215332
2017-07-20 00:00:00-04:00,47.0
2017-07-21 00:00:00-04:00,47.45000076293945
2017-07-24 00:00:00-04:00,47.0
2017-07-25 00:00:00-04:00,49.56999969482422
2017-07-26 00:00:00-04:00,47.279998779296875
2017-07-27 00:00:00-04:00,48.41999816894531
2017-07-28 00:00:00-04:00,48.529998779296875
2017-07-31 00:00:00-04:00,48.13999938964844
2017-08-01 00:00:00-04:00,49.970001220703125
2017-08-02 00:00:00-04:00,48.75
2017-08-03 00:00:00-04:00,47.93000030517578
2017-08-04 00:00:00-04:00,47.279998779296875
2017-08-07 00:00:00-04:00,46.90999984741211
2017-08-08 00:00:00-04:00,47.34000015258789
2017-08-09 00:00:00-04:00,49.66999816894531
2017-08-10 00:00:00-04:00,52.0
2017-08-11 00:00:00-04:00,52.060001373291016
2017-08-14 00:00:00-04:00,49.29999923706055
2017-08-15 00:00:00-04:00,48.630001068115234
2017-08-16 00:00:00-04:00,48.470001220703125
2017-08-17 00:00:00-04:00,48.84000015258789
2017-08-18 00:00:00-04:00,50.15999984741211
2017-08-21 00:00:00-04:00,52.060001373291016
2017-08-22 00:00:00-04:00,51.29999923706055
2017-08-23 00:00:00-04:00,52.08000183105469
2017-08-24 00:00:00-04:00,52.4900016784668
2017-08-25 00:00:00-04:00,50.560001373291016
2017-08-28 00:00:00-04:00,48.86000061035156
2017-08-29 00:00:00-04:00,51.400001525878906
2017-08-30 00:00:00-04:00,51.560001373291016
2017-08-31 00:00:00-04:00,51.130001068115234
2017-09-01 00:00:00-04:00,49.439998626708984
2017-09-05 00:00:00-04:00,53.31999969482422
2017-09-06 00:00:00-04:00,52.91999816894531
2017-09-07 00:00:00-04:00,54.0099983215332
2017-09-11 00:00:00-04:00,51.880001068115234
2017-09-12 00:00:00-04:00,51.650001525878906
2017-09-13 00:00:00-04:00,51.369998931884766
2017-09-14 00:00:00-04:00,50.72999954223633
2017-09-15 00:00:00-04:00,50.630001068115234
2017-09-18 00:00:00-04:00,50.15999984741211
2017-09-19 00:00:00-04:00,49.86000061035156
2017-09-20 00:00:00-04:00,49.150001525878906
2017-09-21 00:00:00-04:00,48.310001373291016
2017-09-22 00:00:00-04:00,50.52000045776367
2017-09-25 00:00:00-04:00,51.11000061035156
2017-09-26 00:00:00-04:00,50.63999938964844
2017-09-27 00:00:00-04:00,52.08000183105469
2017-09-28 00:00:00-04:00,51.86000061035156
2017-09-29 00:00:00-04:00,52.880001068115234
2017-10-02 00:00:00-04:00,54.459999084472656
2017-10-03 00:00:00-04:00,54.599998474121094
2017-10-04 00:00:00-04:00,54.4900016784668
2017-10-05 00:00:00-04:00,55.58000183105469
2017-10-06 00:00:00-04:00,54.97999954223633
2017-10-10 00:00:00-04:00,53.88999938964844
2017-10-11 00:00:00-04:00,52.689998626708984
2017-10-12 00:00:00-04:00,51.81999969482422
2017-10-13 00:00:00-04:00,50.849998474121094
2017-10-17 00:00:00-04:00,49.029998779296875
2017-10-18 00:00:00-04:00,50.290000915527344
2017-10-19 00:00:00-04:00,51.4900016784668
2017-10-20 00:00:00-04:00,53.97999954223633
2017-10-23 00:00:00-04:00,54.099998474121094
2017-10-24 00:00:00-04:00,55.939998626708984
2017-10-25 00:00:00-04:00,57.36000061035156
2017-10-26 00:00:00-04:00,57.349998474121094
2017-10-27 00:00:00-04:00,54.66999816894531
2017-10-30 00:00:00-04:00,51.689998626708984
2017-10-31 00:00:00-04:00,51.150001525878906
2017-11-01 00:00:00-04:00,49.939998626708984
2017-11-02 00:00:00-04:00,48.72999954223633
2017-11-03 00:00:00-04:00,45.83000183105469
2017-11-06 00:00:00-05:00,45.04999923706055
2017-11-07 00:00:00-05:00,44.20000076293945
2017-11-08 00:00:00-05:00,43.970001220703125
2017-11-09 00:00:00-05:00,44.9900016784668
