date,DAY,N10D,GPRD,GPRD_ACT,GPRD_THREAT,GPRD_MA30,GPRD_MA7,event,var_name,var_label
2021-05-26,20210526,769,176.6128387451172,85.88742065429688,243.5712127685547,87.84375762939453,130.2495880126953,,,
2021-05-27,20210527,795,133.3360595703125,49.84711456298828,187.09837341308594,87.89984893798828,131.31893920898438,,,
2021-05-28,20210528,757,140.02928161621094,43.624454498291016,196.4903564453125,90.89868927001953,127.6299057006836,,,
2021-05-29,20210529,898,59.0212516784668,14.709895133972168,85.88652801513672,91.28660583496094,126.32439422607422,,,
2021-05-30,20210530,426,31.10392189025879,31.008182525634766,38.79582595825195,91.1100082397461,121.35041809082031,,,
2021-05-31,20210531,518,57.554264068603516,51.00187301635742,63.81089782714844,91.1588363647461,109.79986572265625,,,
2021-06-01,20210601,704,65.87492370605469,18.763473510742188,93.9035415649414,91.7025146484375,94.79035949707031,,,
2021-06-02,20210602,723,68.72547149658203,27.40557289123535,99.05546569824219,90.7457504272461,79.37788391113281,,,
2021-06-03,20210603,772,60.072471618652344,17.11073112487793,85.63224029541016,89.61888122558594,68.91165161132812,,,
2021-06-04,20210604,749,79.60777282714844,52.908485412597656,95.61695861816406,90.25962829589844,60.28001022338867,,,
2021-06-05,20210605,958,41.4935417175293,34.47151565551758,40.25370788574219,89.0992202758789,57.77605438232422,,,
2021-06-06,20210606,350,47.32239532470703,37.74138641357422,47.220062255859375,88.81242370605469,60.09297561645508,,,
2021-06-07,20210607,671,54.304386138916016,0.0,90.31159210205078,90.50370788574219,59.62870788574219,,,
2021-06-08,20210608,721,59.727294921875,54.96318435668945,68.76708221435547,92.2171859741211,58.7504768371582,,,
2021-06-09,20210609,746,93.24922180175781,53.121253967285156,110.77093505859375,93.69207763671875,62.253868103027344,,,
2021-06-10,20210610,736,85.51465606689453,35.89533996582031,119.76103973388672,93.16987609863281,65.88846588134766,,,
2021-06-11,20210611,781,131.48475646972656,84.56776428222656,155.1833038330078,95.44278717041016,73.2994613647461,,,
2021-06-12,20210612,984,47.130027770996094,46.98495864868164,44.78867721557617,92.33268737792969,74.10467529296875,,,
2021-06-13,20210613,396,58.55548858642578,0.0,97.3814468383789,90.43910217285156,75.70940399169922,,,
2021-06-14,20210614,677,29.358060836791992,19.511795043945312,40.68690872192383,88.47464752197266,72.14564514160156,,,
2021-06-15,20210615,721,73.5105209350586,27.481592178344727,114.61180877685547,89.28104400634766,74.11467742919922,,,
2021-06-16,20210616,755,144.7877197265625,139.9680633544922,124.04387664794922,91.03536987304688,81.4773178100586,,,
2021-06-17,20210617,720,138.02365112304688,18.346508026123047,214.23919677734375,92.34988403320312,88.97860717773438,,,
2021-06-18,20210618,784,84.50428009033203,33.69766616821289,112.42872619628906,89.86795043945312,82.26710510253906,,,
2021-06-19,20210619,941,42.243160247802734,14.037710189819336,64.39859771728516,87.0810317993164,81.56898498535156,,,
2021-06-20,20210620,385,94.64479064941406,51.46552658081055,128.78199768066406,84.70744323730469,86.72459411621094,,,
2021-06-21,20210621,666,94.50267791748047,79.33625030517578,99.26139831542969,85.58554077148438,96.03097534179688,,,
2021-06-22,20210622,699,170.60433959960938,37.795379638671875,252.2006378173828,89.07495880126953,109.90151977539062,,,
2021-06-23,20210623,798,41.51087188720703,49.65972137451172,55.228145599365234,85.84505462646484,95.1476821899414,,,
