,Date,DTB3,RF_w
1016,1973-06-29,7.52,0.001446153846153846
1017,1973-07-06,7.92,0.001523076923076923
1018,1973-07-13,7.78,0.0014961538461538463
1019,1973-07-20,8.17,0.001571153846153846
1020,1973-07-27,8.25,0.0015865384615384617
1021,1973-08-03,8.27,0.0015903846153846153
1022,1973-08-10,8.84,0.0017
1023,1973-08-17,8.72,0.001676923076923077
1024,1973-08-24,8.46,0.001626923076923077
1025,1973-08-31,8.66,0.0016653846153846152
1026,1973-09-07,8.8,0.0016923076923076924
1027,1973-09-14,8.75,0.0016826923076923076
1028,1973-09-21,7.69,0.001478846153846154
1029,1973-09-28,6.98,0.0013423076923076923
1030,1973-10-05,7.36,0.0014153846153846154
1031,1973-10-12,7.14,0.0013730769230769228
1032,1973-10-19,7.03,0.001351923076923077
1033,1973-10-26,7.18,0.0013807692307692308
1034,1973-11-02,7.66,0.001473076923076923
1035,1973-11-09,8.14,0.0015653846153846154
1036,1973-11-16,7.61,0.0014634615384615385
1037,1973-11-23,7.82,0.001503846153846154
1038,1973-11-30,7.3,0.0014038461538461537
1039,1973-12-07,7.65,0.0014711538461538462
1040,1973-12-14,7.53,0.0014480769230769232
1041,1973-12-21,7.33,0.0014096153846153846
1042,1973-12-28,7.47,0.0014365384615384615
1043,1974-01-04,7.49,0.0014403846153846155
1044,1974-01-11,7.87,0.0015134615384615386
1045,1974-01-18,7.86,0.0015115384615384615
1046,1974-01-25,7.98,0.0015346153846153847
1047,1974-02-01,7.31,0.0014057692307692308
1048,1974-02-08,7.04,0.0013538461538461538
1049,1974-02-15,7.06,0.0013576923076923076
1050,1974-02-22,7.1,0.0013653846153846153
1051,1974-03-01,7.54,0.00145
1052,1974-03-08,7.84,0.0015076923076923075
1053,1974-03-15,7.84,0.0015076923076923075
1054,1974-03-22,8.07,0.001551923076923077
1055,1974-03-29,8.28,0.0015923076923076923
1056,1974-04-05,8.65,0.0016634615384615386
1057,1974-04-12,8.24,0.0015846153846153846
1058,1974-04-19,7.81,0.001501923076923077
1059,1974-04-26,8.48,0.0016307692307692308
1060,1974-05-03,8.82,0.0016961538461538461
1061,1974-05-10,8.15,0.0015673076923076923
1062,1974-05-17,7.93,0.0015249999999999999
1063,1974-05-24,7.68,0.0014769230769230768
1064,1974-05-31,8.08,0.0015538461538461537
1065,1974-06-07,8.15,0.0015673076923076923
1066,1974-06-14,8.31,0.0015980769230769232
1067,1974-06-21,7.3,0.0014038461538461537
1068,1974-06-28,7.34,0.0014115384615384615
1069,1974-07-05,7.74,0.0014884615384615383
1070,1974-07-12,7.36,0.0014153846153846154
1071,1974-07-19,7.82,0.001503846153846154
1072,1974-07-26,7.4,0.0014230769230769232
1073,1974-08-02,8.33,0.001601923076923077
1074,1974-08-09,8.93,0.001717307692307692
1075,1974-08-16,8.74,0.001680769230769231
1076,1974-08-23,9.74,0.001873076923076923
1077,1974-08-30,8.93,0.001717307692307692
1078,1974-09-06,9.26,0.0017807692307692307
1079,1974-09-13,8.96,0.0017230769230769233
1080,1974-09-20,7.07,0.0013596153846153847
1081,1974-09-27,6.17,0.0011865384615384615
1082,1974-10-04,6.52,0.0012538461538461538
1083,1974-10-11,7.63,0.0014673076923076922
1084,1974-10-18,7.63,0.0014673076923076922
1085,1974-10-25,7.82,0.001503846153846154
1086,1974-11-01,7.78,0.0014961538461538463
1087,1974-11-08,7.58,0.0014576923076923078
1088,1974-11-15,7.32,0.0014076923076923077
1089,1974-11-22,7.4,0.0014230769230769232
1090,1974-11-29,7.47,0.0014365384615384615
1091,1974-12-06,7.42,0.001426923076923077
1092,1974-12-13,7.31,0.0014057692307692308
1093,1974-12-20,6.97,0.0013403846153846152
1094,1974-12-27,6.96,0.0013384615384615384
1095,1975-01-03,6.76,0.0013
1096,1975-01-10,6.64,0.001276923076923077
1097,1975-01-17,6.29,0.0012096153846153845
1098,1975-01-24,5.49,0.0010557692307692308
1099,1975-01-31,5.68,0.0010923076923076923
1100,1975-02-07,5.74,0.0011038461538461538
1101,1975-02-14,5.45,0.001048076923076923
1102,1975-02-21,5.16,0.0009923076923076923
1103,1975-02-28,5.4,0.0010384615384615387
1104,1975-03-07,5.58,0.0010730769230769231
1105,1975-03-14,5.38,0.0010346153846153847
1106,1975-03-21,5.4,0.0010384615384615387
1107,1975-03-28,5.49,0.0010557692307692308
1108,1975-04-04,5.68,0.0010923076923076923
1109,1975-04-11,5.56,0.0010692307692307691
1110,1975-04-18,5.44,0.0010461538461538462
1111,1975-04-25,5.63,0.0010826923076923075
1112,1975-05-02,5.31,0.0010211538461538461
1113,1975-05-09,5.38,0.0010346153846153847
1114,1975-05-16,5.06,0.0009730769230769231
1115,1975-05-23,5.21,0.001001923076923077
1116,1975-05-30,5.2,0.001
1117,1975-06-06,5.21,0.001001923076923077
1118,1975-06-13,4.94,0.0009500000000000001
1119,1975-06-20,5.7,0.001096153846153846
1120,1975-06-27,5.78,0.0011115384615384616
1121,1975-07-04,6.0,0.0011538461538461537
1122,1975-07-11,6.02,0.0011576923076923077
1123,1975-07-18,6.05,0.0011634615384615383
1124,1975-07-25,6.27,0.0012057692307692305
1125,1975-08-01,6.35,0.0012211538461538462
1126,1975-08-08,6.41,0.0012326923076923077
1127,1975-08-15,6.42,0.0012346153846153846
1128,1975-08-22,6.46,0.0012423076923076923
1129,1975-08-29,6.36,0.001223076923076923
1130,1975-09-05,6.39,0.0012288461538461537
1131,1975-09-12,6.45,0.0012403846153846154
1132,1975-09-19,6.36,0.001223076923076923
1133,1975-09-26,6.43,0.0012365384615384614
1134,1975-10-03,6.29,0.0012096153846153845
1135,1975-10-10,6.09,0.001171153846153846
1136,1975-10-17,5.89,0.0011326923076923076
1137,1975-10-24,5.66,0.0010884615384615386
1138,1975-10-31,5.51,0.0010596153846153845
1139,1975-11-07,5.38,0.0010346153846153847
1140,1975-11-14,5.45,0.001048076923076923
1141,1975-11-21,5.6,0.0010769230769230769
1142,1975-11-28,5.54,0.0010653846153846154
1143,1975-12-05,5.58,0.0010730769230769231
1144,1975-12-12,5.56,0.0010692307692307691
1145,1975-12-19,5.28,0.0010153846153846155
1146,1975-12-26,5.17,0.0009942307692307692
1147,1976-01-02,5.2,0.001
1148,1976-01-09,4.87,0.0009365384615384615
1149,1976-01-16,4.87,0.0009365384615384615
1150,1976-01-23,4.68,0.0008999999999999999
1151,1976-01-30,4.73,0.0009096153846153847
1152,1976-02-06,4.9,0.0009423076923076924
1153,1976-02-13,4.85,0.0009326923076923076
1154,1976-02-20,4.81,0.0009249999999999999
1155,1976-02-27,5.0,0.0009615384615384616
1156,1976-03-05,5.13,0.0009865384615384614
1157,1976-03-12,4.9,0.0009423076923076924
1158,1976-03-19,4.96,0.0009538461538461539
1159,1976-03-26,4.88,0.0009384615384615384
1160,1976-04-02,4.96,0.0009538461538461539
1161,1976-04-09,4.89,0.0009403846153846154
1162,1976-04-16,4.78,0.0009192307692307693
1163,1976-04-23,4.92,0.0009461538461538461
1164,1976-04-30,4.91,0.0009442307692307694
1165,1976-05-07,5.0,0.0009615384615384616
1166,1976-05-14,5.16,0.0009923076923076923
1167,1976-05-21,5.44,0.0010461538461538462
1168,1976-05-28,5.49,0.0010557692307692308
1169,1976-06-04,5.46,0.0010500000000000002
1170,1976-06-11,5.42,0.0010423076923076922
1171,1976-06-18,5.35,0.0010288461538461538
1172,1976-06-25,5.31,0.0010211538461538461
1173,1976-07-02,5.35,0.0010288461538461538
1174,1976-07-09,5.25,0.0010096153846153846
1175,1976-07-16,5.2,0.001
1176,1976-07-23,5.21,0.001001923076923077
1177,1976-07-30,5.17,0.0009942307692307692
1178,1976-08-06,5.18,0.000996153846153846
1179,1976-08-13,5.16,0.0009923076923076923
1180,1976-08-20,5.17,0.0009942307692307692
1181,1976-08-27,5.13,0.0009865384615384614
1182,1976-09-03,5.09,0.000978846153846154
1183,1976-09-10,5.11,0.000982692307692308
1184,1976-09-17,5.06,0.0009730769230769231
1185,1976-09-24,5.11,0.000982692307692308
1186,1976-10-01,5.04,0.0009692307692307692
1187,1976-10-08,4.92,0.0009461538461538461
1188,1976-10-15,4.79,0.0009211538461538461
1189,1976-10-22,4.89,0.0009403846153846154
1190,1976-10-29,4.89,0.0009403846153846154
1191,1976-11-05,4.84,0.0009307692307692308
1192,1976-11-12,4.92,0.0009461538461538461
1193,1976-11-19,4.67,0.0008980769230769231
1194,1976-11-26,4.51,0.0008673076923076923
1195,1976-12-03,4.38,0.0008423076923076923
1196,1976-12-10,4.37,0.0008403846153846155
1197,1976-12-17,4.25,0.0008173076923076924
1198,1976-12-24,4.28,0.0008230769230769231
1199,1976-12-31,4.34,0.0008346153846153846
1200,1977-01-07,4.62,0.0008884615384615384
1201,1977-01-14,4.61,0.0008865384615384616
1202,1977-01-21,4.65,0.0008942307692307693
1203,1977-01-28,4.73,0.0009096153846153847
1204,1977-02-04,4.62,0.0008884615384615384
1205,1977-02-11,4.61,0.0008865384615384616
1206,1977-02-18,4.66,0.0008961538461538462
1207,1977-02-25,4.71,0.0009057692307692308
1208,1977-03-04,4.63,0.0008903846153846154
1209,1977-03-11,4.59,0.0008826923076923076
1210,1977-03-18,4.59,0.0008826923076923076
1211,1977-03-25,4.62,0.0008884615384615384
1212,1977-04-01,4.54,0.0008730769230769231
1213,1977-04-08,4.58,0.0008807692307692308
1214,1977-04-15,4.52,0.0008692307692307692
1215,1977-04-22,4.53,0.0008711538461538462
1216,1977-04-29,4.69,0.000901923076923077
1217,1977-05-06,4.8,0.0009230769230769231
1218,1977-05-13,4.99,0.0009596153846153846
1219,1977-05-20,5.17,0.0009942307692307692
1220,1977-05-27,4.99,0.0009596153846153846
1221,1977-06-03,5.02,0.0009653846153846152
1222,1977-06-10,5.06,0.0009730769230769231
1223,1977-06-17,4.99,0.0009596153846153846
1224,1977-06-24,4.98,0.0009576923076923077
1225,1977-07-01,5.02,0.0009653846153846152
1226,1977-07-08,5.13,0.0009865384615384614
1227,1977-07-15,5.18,0.000996153846153846
1228,1977-07-22,5.17,0.0009942307692307692
1229,1977-07-29,5.4,0.0010384615384615387
1230,1977-08-05,5.34,0.0010269230769230767
1231,1977-08-12,5.51,0.0010596153846153845
1232,1977-08-19,5.48,0.001053846153846154
1233,1977-08-26,5.54,0.0010653846153846154
1234,1977-09-02,5.53,0.0010634615384615385
1235,1977-09-09,5.8,0.0011153846153846153
1236,1977-09-16,5.86,0.001126923076923077
1237,1977-09-23,5.95,0.0011442307692307693
1238,1977-09-30,5.89,0.0011326923076923076
1239,1977-10-07,6.12,0.001176923076923077
1240,1977-10-14,6.29,0.0012096153846153845
1241,1977-10-21,6.08,0.0011692307692307692
1242,1977-10-28,6.01,0.0011557692307692308
1243,1977-11-04,6.17,0.0011865384615384615
1244,1977-11-11,6.13,0.0011788461538461538
1245,1977-11-18,6.04,0.0011615384615384617
1246,1977-11-25,6.04,0.0011615384615384617
1247,1977-12-02,6.02,0.0011576923076923077
1248,1977-12-09,6.07,0.0011673076923076923
1249,1977-12-16,5.99,0.0011519230769230769
1250,1977-12-23,6.1,0.001173076923076923
1251,1977-12-30,6.13,0.0011788461538461538
1252,1978-01-06,6.25,0.001201923076923077
1253,1978-01-13,6.48,0.0012461538461538463
1254,1978-01-20,6.48,0.0012461538461538463
1255,1978-01-27,6.42,0.0012346153846153846
1256,1978-02-03,6.42,0.0012346153846153846
1257,1978-02-10,6.44,0.0012384615384615385
1258,1978-02-17,6.45,0.0012403846153846154
1259,1978-02-24,6.4,0.0012307692307692308
1260,1978-03-03,6.34,0.0012192307692307691
1261,1978-03-10,6.28,0.0012076923076923078
1262,1978-03-17,6.24,0.0012000000000000001
1263,1978-03-24,6.24,0.0012000000000000001
1264,1978-03-31,6.47,0.0012442307692307692
1265,1978-04-07,6.34,0.0012192307692307691
1266,1978-04-14,6.14,0.0011807692307692307
1267,1978-04-21,6.25,0.001201923076923077
1268,1978-04-28,6.35,0.0012211538461538462
1269,1978-05-05,6.43,0.0012365384615384614
1270,1978-05-12,6.33,0.0012173076923076922
1271,1978-05-19,6.39,0.0012288461538461537
1272,1978-05-26,6.63,0.0012749999999999999
1273,1978-06-02,6.59,0.0012673076923076924
1274,1978-06-09,6.65,0.0012788461538461538
1275,1978-06-16,6.72,0.0012923076923076922
1276,1978-06-23,6.86,0.0013192307692307694
1277,1978-06-30,7.01,0.001348076923076923
1278,1978-07-07,7.13,0.0013711538461538462
1279,1978-07-14,7.07,0.0013596153846153847
1280,1978-07-21,7.02,0.00135
1281,1978-07-28,6.74,0.0012961538461538462
1282,1978-08-04,6.78,0.001303846153846154
1283,1978-08-11,6.86,0.0013192307692307694
1284,1978-08-18,7.3,0.0014038461538461537
1285,1978-08-25,7.24,0.0013923076923076925
1286,1978-09-01,7.7,0.0014807692307692308
1287,1978-09-08,7.67,0.0014750000000000002
1288,1978-09-15,7.88,0.0015153846153846153
1289,1978-09-22,8.15,0.0015673076923076923
1290,1978-09-29,7.98,0.0015346153846153847
1291,1978-10-06,8.19,0.001575
1292,1978-10-13,7.82,0.001503846153846154
1293,1978-10-20,7.75,0.0014903846153846154
1294,1978-10-27,7.93,0.0015249999999999999
1295,1978-11-03,8.8,0.0016923076923076924
1296,1978-11-10,8.51,0.0016365384615384614
1297,1978-11-17,7.98,0.0015346153846153847
1298,1978-11-24,8.86,0.0017038461538461539
1299,1978-12-01,8.85,0.0017019230769230768
1300,1978-12-08,8.95,0.001721153846153846
1301,1978-12-15,9.08,0.0017461538461538463
1302,1978-12-22,9.37,0.0018019230769230768
1303,1978-12-29,9.26,0.0017807692307692307
1304,1979-01-05,9.34,0.0017961538461538462
1305,1979-01-12,9.35,0.001798076923076923
1306,1979-01-19,9.4,0.0018076923076923077
1307,1979-01-26,9.34,0.0017961538461538462
1308,1979-02-02,9.25,0.0017788461538461539
1309,1979-02-09,9.31,0.0017903846153846153
1310,1979-02-16,9.29,0.0017865384615384614
1311,1979-02-23,9.44,0.0018153846153846154
1312,1979-03-02,9.41,0.0018096153846153848
1313,1979-03-09,9.52,0.0018307692307692307
1314,1979-03-16,9.52,0.0018307692307692307
1315,1979-03-23,9.55,0.0018365384615384615
1316,1979-03-30,9.44,0.0018153846153846154
1317,1979-04-06,9.6,0.0018461538461538461
1318,1979-04-13,9.69,0.0018634615384615384
1319,1979-04-20,9.31,0.0017903846153846153
1320,1979-04-27,9.66,0.0018576923076923078
1321,1979-05-04,9.68,0.0018615384615384616
1322,1979-05-11,9.56,0.0018384615384615386
1323,1979-05-18,9.72,0.0018692307692307693
1324,1979-05-25,9.54,0.0018346153846153844
1325,1979-06-01,9.52,0.0018307692307692307
1326,1979-06-08,9.18,0.0017653846153846153
1327,1979-06-15,9.15,0.0017596153846153846
1328,1979-06-22,8.99,0.001728846153846154
1329,1979-06-29,8.95,0.001721153846153846
1330,1979-07-06,9.2,0.0017692307692307693
1331,1979-07-13,9.3,0.0017884615384615387
1332,1979-07-20,9.42,0.0018115384615384617
1333,1979-07-27,9.23,0.001775
1334,1979-08-03,9.38,0.001803846153846154
1335,1979-08-10,9.46,0.0018192307692307694
1336,1979-08-17,9.58,0.0018423076923076921
1337,1979-08-24,9.64,0.0018538461538461538
1338,1979-08-31,9.81,0.0018865384615384616
1339,1979-09-07,10.42,0.002003846153846154
1340,1979-09-14,10.29,0.0019788461538461535
1341,1979-09-21,10.1,0.0019423076923076922
1342,1979-09-28,10.12,0.0019461538461538462
1343,1979-10-05,10.7,0.0020576923076923077
1344,1979-10-12,11.35,0.0021826923076923074
1345,1979-10-19,12.37,0.0023788461538461537
1346,1979-10-26,11.91,0.002290384615384615
1347,1979-11-02,12.05,0.0023173076923076923
1348,1979-11-09,12.0,0.0023076923076923075
1349,1979-11-16,11.91,0.002290384615384615
1350,1979-11-23,11.34,0.002180769230769231
1351,1979-11-30,11.49,0.0022096153846153845
1352,1979-12-07,11.93,0.0022942307692307693
1353,1979-12-14,12.3,0.0023653846153846156
1354,1979-12-21,12.08,0.0023230769230769234
1355,1979-12-28,11.92,0.0022923076923076924
1356,1980-01-04,12.1,0.0023269230769230767
1357,1980-01-11,11.76,0.0022615384615384615
1358,1980-01-18,12.07,0.002321153846153846
1359,1980-01-25,12.29,0.0023634615384615382
1360,1980-02-01,12.17,0.0023403846153846153
1361,1980-02-08,12.07,0.002321153846153846
1362,1980-02-15,12.8,0.0024615384615384616
1363,1980-02-22,13.38,0.002573076923076923
1364,1980-02-29,14.01,0.002694230769230769
1365,1980-03-07,15.63,0.0030057692307692307
1366,1980-03-14,15.25,0.0029326923076923076
1367,1980-03-21,15.15,0.0029134615384615384
1368,1980-03-28,14.75,0.0028365384615384615
1369,1980-04-04,14.97,0.0028788461538461537
1370,1980-04-11,13.99,0.0026903846153846153
1371,1980-04-18,13.2,0.0025384615384615385
1372,1980-04-25,11.81,0.0022711538461538464
1373,1980-05-02,9.85,0.0018942307692307691
1374,1980-05-09,8.81,0.0016942307692307695
1375,1980-05-16,9.04,0.0017384615384615383
1376,1980-05-23,7.54,0.00145
1377,1980-05-30,7.75,0.0014903846153846154
1378,1980-06-06,7.29,0.001401923076923077
1379,1980-06-13,6.18,0.0011884615384615384
1380,1980-06-20,6.74,0.0012961538461538462
1381,1980-06-27,7.7,0.0014807692307692308
1382,1980-07-04,7.81,0.001501923076923077
1383,1980-07-11,8.17,0.001571153846153846
1384,1980-07-18,7.96,0.001530769230769231
1385,1980-07-25,8.05,0.001548076923076923
1386,1980-08-01,8.7,0.001673076923076923
1387,1980-08-08,8.62,0.0016576923076923077
1388,1980-08-15,8.54,0.001642307692307692
1389,1980-08-22,9.54,0.0018346153846153844
1390,1980-08-29,9.96,0.0019153846153846155
1391,1980-09-05,9.77,0.0018788461538461537
1392,1980-09-12,10.22,0.001965384615384616
1393,1980-09-19,10.03,0.0019288461538461538
1394,1980-09-26,10.82,0.0020807692307692307
1395,1980-10-03,11.33,0.0021788461538461536
1396,1980-10-10,11.25,0.0021634615384615386
1397,1980-10-17,11.2,0.0021538461538461538
1398,1980-10-24,11.74,0.0022576923076923078
1399,1980-10-31,12.71,0.0024442307692307697
1400,1980-11-07,13.04,0.0025076923076923076
1401,1980-11-14,13.39,0.0025750000000000005
1402,1980-11-21,14.32,0.0027538461538461536
1403,1980-11-28,14.48,0.002784615384615385
1404,1980-12-05,15.84,0.003046153846153846
1405,1980-12-12,16.55,0.003182692307692308
1406,1980-12-19,14.93,0.0028711538461538458
1407,1980-12-26,14.45,0.0027788461538461534
1408,1981-01-02,14.65,0.0028173076923076923
1409,1981-01-09,15.2,0.002923076923076923
1410,1981-01-16,15.15,0.0029134615384615384
1411,1981-01-23,15.7,0.0030192307692307693
1412,1981-01-30,14.59,0.0028057692307692306
1413,1981-02-06,15.32,0.002946153846153846
1414,1981-02-13,15.51,0.0029826923076923073
1415,1981-02-20,14.09,0.0027096153846153845
1416,1981-02-27,14.22,0.0027346153846153844
1417,1981-03-06,14.29,0.002748076923076923
1418,1981-03-13,13.21,0.0025403846153846154
1419,1981-03-20,12.36,0.002376923076923077
1420,1981-03-27,13.08,0.0025153846153846155
1421,1981-04-03,12.97,0.0024942307692307694
1422,1981-04-10,13.59,0.0026134615384615385
1423,1981-04-17,13.79,0.002651923076923077
1424,1981-04-24,14.05,0.002701923076923077
1425,1981-05-01,14.67,0.002821153846153846
1426,1981-05-08,16.48,0.0031692307692307692
1427,1981-05-15,16.55,0.003182692307692308
1428,1981-05-22,16.68,0.0032076923076923077
1429,1981-05-29,15.1,0.0029038461538461536
1430,1981-06-05,15.83,0.003044230769230769
1431,1981-06-12,14.53,0.002794230769230769
1432,1981-06-19,14.87,0.0028596153846153845
1433,1981-06-26,14.13,0.0027173076923076925
1434,1981-07-03,14.48,0.002784615384615385
1435,1981-07-10,14.75,0.0028365384615384615
1436,1981-07-17,14.43,0.0027749999999999997
1437,1981-07-24,15.08,0.0029
1438,1981-07-31,14.87,0.0028596153846153845
1439,1981-08-07,15.44,0.0029692307692307687
1440,1981-08-14,15.5,0.002980769230769231
1441,1981-08-21,15.4,0.0029615384615384616
1442,1981-08-28,15.38,0.002957692307692308
1443,1981-09-04,15.56,0.0029923076923076926
1444,1981-09-11,14.52,0.002792307692307692
1445,1981-09-18,14.34,0.002757692307692308
1446,1981-09-25,14.3,0.0027500000000000003
1447,1981-10-02,14.65,0.0028173076923076923
1448,1981-10-09,13.33,0.0025634615384615383
1449,1981-10-16,13.52,0.0026
1450,1981-10-23,13.24,0.002546153846153846
1451,1981-10-30,12.75,0.002451923076923077
1452,1981-11-06,11.68,0.002246153846153846
1453,1981-11-13,10.78,0.002073076923076923
1454,1981-11-20,10.11,0.001944230769230769
1455,1981-11-27,10.17,0.0019557692307692305
1456,1981-12-04,9.94,0.0019115384615384613
1457,1981-12-11,10.82,0.0020807692307692307
1458,1981-12-18,10.87,0.002090384615384615
1459,1981-12-25,11.1,0.0021346153846153845
1460,1982-01-01,11.08,0.002130769230769231
1461,1982-01-08,11.52,0.002215384615384615
1462,1982-01-15,12.21,0.002348076923076923
1463,1982-01-22,13.02,0.0025038461538461534
1464,1982-01-29,12.52,0.0024076923076923077
1465,1982-02-05,13.63,0.0026211538461538464
1466,1982-02-12,14.19,0.0027288461538461537
1467,1982-02-19,13.49,0.0025942307692307692
1468,1982-02-26,12.44,0.0023923076923076923
1469,1982-03-05,12.19,0.002344230769230769
1470,1982-03-12,12.81,0.0024634615384615385
1471,1982-03-19,13.04,0.0025076923076923076
1472,1982-03-26,13.0,0.0025
1473,1982-04-02,13.26,0.0025499999999999997
1474,1982-04-09,13.03,0.0025057692307692307
1475,1982-04-16,12.64,0.002430769230769231
1476,1982-04-23,12.39,0.002382692307692308
1477,1982-04-30,12.34,0.002373076923076923
1478,1982-05-07,12.25,0.0023557692307692307
1479,1982-05-14,12.36,0.002376923076923077
1480,1982-05-21,11.51,0.0022134615384615383
1481,1982-05-28,11.5,0.002211538461538462
1482,1982-06-04,12.22,0.00235
1483,1982-06-11,11.99,0.002305769230769231
1484,1982-06-18,12.73,0.002448076923076923
1485,1982-06-25,13.19,0.002536538461538461
1486,1982-07-02,12.59,0.0024211538461538463
1487,1982-07-09,11.77,0.0022634615384615384
1488,1982-07-16,11.21,0.002155769230769231
1489,1982-07-23,10.33,0.0019865384615384615
1490,1982-07-30,10.17,0.0019557692307692305
1491,1982-08-06,10.31,0.0019826923076923077
1492,1982-08-13,9.25,0.0017788461538461539
1493,1982-08-20,7.08,0.0013615384615384616
1494,1982-08-27,7.84,0.0015076923076923075
1495,1982-09-03,8.17,0.001571153846153846
1496,1982-09-10,8.37,0.0016096153846153845
1497,1982-09-17,7.96,0.001530769230769231
1498,1982-09-24,7.6,0.0014615384615384616
1499,1982-10-01,7.35,0.0014134615384615383
1500,1982-10-08,7.75,0.0014903846153846154
1501,1982-10-15,7.56,0.0014538461538461539
1502,1982-10-22,7.64,0.0014692307692307691
1503,1982-10-29,7.9,0.0015192307692307692
1504,1982-11-05,7.78,0.0014961538461538463
1505,1982-11-12,8.28,0.0015923076923076923
1506,1982-11-19,8.1,0.0015576923076923077
1507,1982-11-26,7.93,0.0015249999999999999
1508,1982-12-03,7.84,0.0015076923076923075
1509,1982-12-10,8.04,0.001546153846153846
1510,1982-12-17,7.87,0.0015134615384615386
1511,1982-12-24,7.92,0.001523076923076923
1512,1982-12-31,7.92,0.001523076923076923
1513,1983-01-07,7.76,0.0014923076923076923
1514,1983-01-14,7.55,0.0014519230769230768
1515,1983-01-21,8.03,0.001544230769230769
1516,1983-01-28,8.0,0.0015384615384615385
1517,1983-02-04,8.25,0.0015865384615384617
1518,1983-02-11,8.14,0.0015653846153846154
1519,1983-02-18,7.99,0.0015365384615384616
1520,1983-02-25,7.82,0.001503846153846154
1521,1983-03-04,8.01,0.0015403846153846156
1522,1983-03-11,8.27,0.0015903846153846153
1523,1983-03-18,8.44,0.0016230769230769228
1524,1983-03-25,8.65,0.0016634615384615386
1525,1983-04-01,8.64,0.0016615384615384617
1526,1983-04-08,8.33,0.001601923076923077
1527,1983-04-15,8.14,0.0015653846153846154
1528,1983-04-22,8.15,0.0015673076923076923
1529,1983-04-29,8.08,0.0015538461538461537
1530,1983-05-06,7.98,0.0015346153846153847
1531,1983-05-13,8.02,0.0015423076923076922
1532,1983-05-20,8.18,0.0015730769230769231
1533,1983-05-27,8.48,0.0016307692307692308
1534,1983-06-03,8.55,0.0016442307692307694
1535,1983-06-10,8.78,0.0016884615384615382
1536,1983-06-17,8.69,0.001671153846153846
1537,1983-06-24,9.04,0.0017384615384615383
1538,1983-07-01,8.73,0.0016788461538461538
1539,1983-07-08,9.12,0.0017538461538461536
1540,1983-07-15,9.14,0.0017576923076923078
1541,1983-07-22,9.09,0.001748076923076923
1542,1983-07-29,9.22,0.0017730769230769232
1543,1983-08-05,9.45,0.001817307692307692
1544,1983-08-12,9.49,0.001825
1545,1983-08-19,9.31,0.0017903846153846153
1546,1983-08-26,9.16,0.0017615384615384615
1547,1983-09-02,9.27,0.0017826923076923076
1548,1983-09-09,9.13,0.0017557692307692309
1549,1983-09-16,9.07,0.0017442307692307692
1550,1983-09-23,8.88,0.0017076923076923079
1551,1983-09-30,8.71,0.0016750000000000003
1552,1983-10-07,8.6,0.0016538461538461537
1553,1983-10-14,8.77,0.0016865384615384615
1554,1983-10-21,8.54,0.001642307692307692
1555,1983-10-28,8.63,0.0016596153846153846
1556,1983-11-04,8.81,0.0016942307692307695
1557,1983-11-11,8.76,0.0016846153846153847
1558,1983-11-18,8.85,0.0017019230769230768
1559,1983-11-25,8.78,0.0016884615384615382
1560,1983-12-02,8.93,0.001717307692307692
1561,1983-12-09,9.0,0.0017307692307692306
1562,1983-12-16,9.11,0.001751923076923077
1563,1983-12-23,8.96,0.0017230769230769233
1564,1983-12-30,8.97,0.001725
1565,1984-01-06,8.87,0.0017057692307692305
1566,1984-01-13,8.74,0.001680769230769231
1567,1984-01-20,8.97,0.001725
1568,1984-01-27,8.91,0.0017134615384615385
1569,1984-02-03,8.96,0.0017230769230769233
1570,1984-02-10,9.06,0.0017423076923076923
1571,1984-02-17,9.17,0.0017634615384615386
1572,1984-02-24,9.18,0.0017653846153846153
1573,1984-03-02,9.16,0.0017615384615384615
1574,1984-03-09,9.35,0.001798076923076923
1575,1984-03-16,9.5,0.001826923076923077
1576,1984-03-23,9.77,0.0018788461538461537
1577,1984-03-30,9.72,0.0018692307692307693
1578,1984-04-06,9.68,0.0018615384615384616
1579,1984-04-13,9.74,0.001873076923076923
1580,1984-04-20,9.73,0.0018711538461538462
1581,1984-04-27,9.71,0.0018673076923076924
1582,1984-05-04,9.87,0.001898076923076923
1583,1984-05-11,10.01,0.0019249999999999998
1584,1984-05-18,9.81,0.0018865384615384616
1585,1984-05-25,9.58,0.0018423076923076921
1586,1984-06-01,9.8,0.0018846153846153848
1587,1984-06-08,9.87,0.001898076923076923
1588,1984-06-15,9.88,0.0019000000000000002
1589,1984-06-22,9.84,0.0018923076923076923
1590,1984-06-29,9.92,0.0019076923076923077
1591,1984-07-06,10.0,0.0019230769230769232
1592,1984-07-13,9.96,0.0019153846153846155
1593,1984-07-20,10.15,0.001951923076923077
1594,1984-07-27,10.28,0.0019769230769230766
1595,1984-08-03,10.46,0.0020115384615384617
1596,1984-08-10,10.43,0.0020057692307692307
1597,1984-08-17,10.33,0.0019865384615384615
1598,1984-08-24,10.48,0.0020153846153846155
1599,1984-08-31,10.63,0.0020442307692307695
1600,1984-09-07,10.55,0.002028846153846154
1601,1984-09-14,10.37,0.001994230769230769
1602,1984-09-21,10.25,0.001971153846153846
1603,1984-09-28,10.22,0.001965384615384616
1604,1984-10-05,10.14,0.0019500000000000001
1605,1984-10-12,9.9,0.001903846153846154
1606,1984-10-19,9.56,0.0018384615384615386
