,AGG,BND,VCIT,BNDX,VCSH,BSV,LQD,TIP,MBB,MUB,IGSB,SCHP,HYG,EMB,SHY,JPST,VTIP,IUSB,GOVT,IEF,TLT,VMBS,BIV,VTEB,MINT,VGSH,SHV,BIL,IGIB,IEI,JNK,VGIT,SCHZ,SCHO,USHY,SRLN,SPSB,STIP,CWB,BKLN,FLOT,HYLB,LMBS,USIG,SPAB,SUB,ISTB,BLV,SPIB,ICSH,SHYG,VCLT,ANGL,FIXD,SHM,FALN,NEAR,SJNK,SPTL,FTSM,BOND,TFI,SPMB,SCHR,IAGG,HYD,IVOL,EMLC,SPTS,SPIP,TOTL,SPTI,VWOB,GSY,FTSL,VNLA,PCY,IGLB,VGLT,PZA,SLQD,GVI,BAB,FLRN,FMB,HYLS,JMST,FBND,PULS,CMF,ITM,VUSB,HYMB,ICVT,HYS,GBIL,USFR,FLCB,EAGG,TBT,TLH,TDTT,PTBD,HYEM,EBND,EDV,STPZ,LDUR,DIAL,QLTA,IGOV,UITB,AGGY,SUSB,IGHG,HTRB,TIPX,FLCO,GTO,PHB,SPLB,BWX,LTPZ,HYDW,SUSC,IBDR,JMBS,CORP,IGBH,CMBS,SGOV,GIGB,AGZ,UCON,FLTR,TDTF,LQDH,VTC,TBF,MUNI,SCHJ,BSCQ,HYGV,BNDW,PWZ,SPHY,EUSB,NYF,SMMU,IBDS,LEMB,CEMB,IG,MMIN,GNMA,EMHY,VRIG,ULST,FTSD,WIP,GBF,SHYD,VBND,GOVZ,FLGV,SPBO,ZROZ,BSCR,TMF,NUAG,RAVI,ILTB,FMHI,SCHI,TMV,SMB,GSST,SKOR,JPIB,IBDT,FDHY,MEAR,FLTB,FCOR,FCVT,DEED,USTB,FEMB,NUBD,HCRB,JAAA,VCEB,TFLO,BGRN,MLN,MMIT,GCOR,IBD,PGHY,FLDR,BSCS,AGZD,TIPZ,HMOP,FLIA,XMPT,BWZ,LDSF,TTT,GHYB,BKAG,GHYG,STOT,HYZD,TAXF,EMHC,OPER,FUMB,EMNT,FSMB,JCPB,HYDB,SHAG,FLHY,IGEB,IBND,GTIP,JSCP,RVNU,KORP,BYLD,IBDU,OVB,RIGS,HYHG,HYGH,IBDV,BSJQ,AFIF,EMBD,IMTB,BNDC,PICB,IBMO,HYXF,FLMB,ELD,TBX,BSCT,PZT,RFCI,CBON,FCAL,HTAB,MBSD,IHY,IIGD,NUHY,FISR,JMUB,GRNB,EMTL,HYBB,AVIG,SCHQ,SHYL,FFIU,LQDI,IBMQ,ISHG,JPMB,PST,RDFI,PHYL,IBMP,LKOR,SJB,EMCB,FLMI,FLBL,ARCM,PBTP,SEIX,PVI,UBT,PFIG,BKHY,OVT,PIFI,BSJR,MBND,XOVR,THY,NUSA,AVSF,IHYF,MTGP,SPSK,FLRT,LGOV,IBTH,UJB,TYO,BSCU,AVMU,BSMQ,INMU,GSIG,KHYB,TYD,HYUP,NFLT,RTAI,JHCB,IBHF,UST,IBTI,BSMS,BSMR,IBTJ,ADFI,IBTG,VABS,BSMT,BSJS,MIG,OVM,BSMU,FIGB,AAA,BILS,MBBB,FSEC,TFJL,HYTR,TBJL,FLUD,IBTK,MINN,HISF,BBAG,BBCB,BBHY,FXED,GOVI,TBLL,VSHY
AGG,1.0,0.8682728132590175,0.860756347517937,0.7330248864039275,0.6557665866520771,0.5581878340919204,0.7104359396892153,0.6828078513121969,0.7442281099808669,0.5022198411343753,0.5249933248709678,0.7722070835746866,0.2390016594832461,0.40989141460736767,0.60551081630004,0.4116586365499376,0.6018638868113625,0.9197355555662038,0.8455094770677436,0.7710122082267062,0.7157286157648763,0.7812016742798137,0.8319015630302077,0.6042674280653991,0.2296087684432271,0.659333949037019,0.09797060503440777,-0.02523444567730873,0.7456046631528508,0.7121379881470676,0.2897139838811654,0.84430466228503,0.9466903993780663,0.6811697157379065,0.3905050603876239,0.09277840112643823,0.46280058956661885,0.5761934712858219,0.0834786983473123,0.06763671521080458,0.2299912179860349,0.37215461938819683,0.4334718619304478,0.7606136349431236,0.8461273656937058,0.2204750184941362,0.7386420873013798,0.8041859706178562,0.7390872384129098,0.1207101748593623,0.29909055692679026,0.8449660235548428,0.3284357494930632,0.8413100614179027,0.24638866710786236,0.4481263255578924,0.17955943014347003,0.29281200373909405,0.7074408465250743,0.09297763536823439,0.8777521149340272,0.39526776388126267,0.5992981298721234,0.8549013354310953,0.7034905467184404,0.40877421238901335,0.3157886475272476,0.2981911675136803,0.36792699250644806,0.6771732765570645,0.8638357436303928,0.6352696467503829,0.5969542731261662,0.04201024317318024,0.2182944376500885,0.28737950863409517,0.33336842469925887,0.8311653307469415,0.8314056299329312,0.41894380909426543,0.5658382916588443,0.7342190218402247,0.740044540003744,0.2047416119572653,0.5095566176995577,0.3039767287064742,0.2071562817779852,0.8981506916680086,0.24761973849474284,0.26370033424058936,0.40794856455359585,0.6434314534878846,0.30672021716727593,0.16621856231659193,0.2805227622145399,0.1399654347302661,-0.011092980511825782,0.9077977303560382,0.9333301145587024,-0.6993059997108597,0.7614538541191209,0.5832841922925983,0.5793511404527418,0.27530506161187024,0.31583964440009243,0.6509953614488968,0.5997355997396852,0.29734914165146664,0.650720821741469,0.8310311789568401,0.5021435850790487,0.892299282647198,0.8580795228849707,0.6010200506860842,-0.006796510744524115,0.8316232372402433,0.6028444923953229,0.7926467017128817,0.7752864693214248,0.2527602545149482,0.7979849519519646,0.5025722405319512,0.7482581214433734,0.4292256911391306,0.8369872737908147,0.6575304805610194,0.7840139452741627,0.8006409022394554,0.211981032191419,0.5683425617639929,0.049989534388498,0.8407682724515169,0.6389905400445616,0.5135409436971745,0.21049315004372118,0.7158205384507121,0.2797785095930398,0.8478715037032333,-0.8020058242364583,0.5088776392500841,0.6260378274978009,0.6851313491852696,0.3321179515163149,0.923031692613981,0.2857546369734613,0.30666522202753005,0.9550673042632642,0.17460862265440258,0.30467308665050474,0.7373146077609158,0.30005641816933437,0.3553937125326736,0.824679695346173,0.454860067593635,0.6355960394847346,0.3955766930037636,0.2616954225944086,0.14413534590247093,0.4324007412497565,0.42558807271358473,0.7535963848086272,0.39378852566303074,0.8398590583892476,0.8655154477563478,0.9406574447505918,0.6981234423612998,0.7684991034254377,0.736996207565967,0.8158875551695731,0.8539697545101546,0.23126948589543692,0.8412377269072484,0.4389142059044811,0.8609266071702979,-0.817150718624701,0.22462916103202515,0.28934112713153026,0.7219257214469621,0.4347126895370093,0.7571871577400264,0.3258458518372353,0.11900913944286551,0.7138888734624866,0.7770877654920114,0.15560793318928356,0.8041350560404587,0.6328226555489248,0.2615774584145734,0.892391021428945,0.9133114460417825,0.06143486137372972,0.9380925121282777,-0.005459673072616537,0.8387983669202823,0.29544896559157335,0.500563457390372,0.9376471994150594,0.5491784794568916,0.2671110498451005,0.3121928956297225,0.774077072652763,-0.00936408043183525,0.736612674873528,0.5098139863845002,0.5753333073465686,0.46588789412318976,0.2810389383460917,0.5392666433000063,-0.8286098139723284,0.3875491028811414,0.9748555183851807,0.29678101284072655,0.45327512266139663,0.03014921566267738,0.5668552405536196,0.7231106250038873,-0.0006724838076623913,0.22937665778749247,0.31772852200940993,0.458951495946242,0.8376454326454464,0.37942183702381294,0.7561137536295793,0.34375745070478003,0.8503045240872671,0.37814851114723425,0.7667772263724654,0.797154439739786,0.4340241685589572,0.8317640620364802,0.7241236934157814,0.821252725497487,0.8074495865357384,0.32022534689612564,-0.028526298563467258,0.017228862234454304,0.9178556134418703,0.299074695431508,0.5307721249309725,0.6059986083804996,0.8332192843386418,0.5825829035365376,0.4749968925202202,0.3287833146880966,0.33343314818473174,0.5135473596083434,0.25585648357306756,-0.7767312805323671,0.8197342800552251,0.2965418310794344,0.8200718227778149,0.14684853760601688,0.426297127035124,0.6293432459407812,0.6304681617011078,0.3076646259183101,0.778900131374418,0.4092218432600557,0.9032722193345768,0.4745039438510985,0.728728963132675,0.5524199079778088,0.5779527916411021,0.9791595046470659,0.844283608787257,0.3638372013402011,0.6381487195723543,0.6936978664443015,0.3969305559540624,0.2864932136428528,0.6030746092881276,-0.7495367170382965,0.5165245432699366,0.35025965713687973,0.3589085923902496,0.7967594174229452,-0.23722963054323026,0.2593850578938845,0.519637885782963,0.1272314199497597,0.0024653982326045478,0.5606849064910547,0.08024543284959802,0.034219581994939456,0.8034938748985218,0.6470724978943045,0.514118234254686,0.6231684232954464,0.9428590940312596,0.339003202819961,0.599223661708703,0.16776199268748715,0.40597460648742556,0.6754644385936954,0.8939669535132111,0.43819773599028466,0.6532164555263994,0.4105860950711186,0.026046699479662868,0.6638902528309931,0.7440858226112321,0.2260406433610032,-0.8360713525707913,0.9300841953381289,0.6625980763146312,0.2810974515981107,0.6030906008639749,0.8858951151550825,0.18865630647132742,0.77614983762034,0.3613824153629452,0.41049026471056965,0.5601211087575725,0.9267348136500442,0.44507376850503333,0.8565974618784802,0.8328969827147168,0.4428657887827117,0.37980965255398247,0.8342778993465733,0.7795566908189482,0.7545115744106755,0.6537319329521173,0.47081196854453555,0.5056671075031385,0.9327791424828689,0.576598266540854,0.6153030619471931,0.9038059333046439,0.02527484441211079,0.3438142368991441,0.9308304007696802,0.8210498056829239,0.7281407491687557,0.5318742132598144,0.8394870795647987,0.15851320204341998,0.8766729292966724,0.4626873549085566,0.22850453526224293,0.8815171800726689,0.8784480858027858,0.39995004900119735,0.3799030912103836,0.7409508002123439,-0.029599250554394444,0.25505512806264397
BND,0.8682728132590175,1.0,0.8551395234033542,0.7279555455197844,0.6769150064488054,0.5516678217648175,0.7166496469851126,0.6973009067682409,0.8021392885991926,0.5243924894025119,0.5074012172979854,0.7589669482555389,0.1939861171789207,0.4261469117179051,0.6333404538518396,0.4692262572734012,0.6007044210737311,0.9115694940104393,0.8221267697115401,0.8008838526144155,0.7379215560237495,0.7429292390805614,0.8723006069253935,0.6643662614949327,0.28243384622727175,0.6435823121237539,0.11367731514574918,-0.010686591332938448,0.7704766873886886,0.750028009800586,0.2159641161075146,0.8271083501696803,0.9399441183258906,0.665601416169752,0.40017643018973564,0.14673694754333158,0.5452284138830623,0.5709957230323426,0.08792460336484145,0.08214706784627153,0.288944365497521,0.383633968503965,0.44382551148143856,0.7789552504584728,0.795726879525199,0.24477580035339153,0.72571071097967,0.83141643229176,0.7519438313519541,0.16521235796691236,0.30907991807585167,0.8534835939888283,0.34349489351309154,0.8338605266750762,0.23907036082110794,0.4492957781020831,0.2808993916935556,0.3017515275997038,0.7444815563922361,0.10684905481996822,0.8873003456190584,0.39259658561587485,0.6830170298045813,0.8325512499772113,0.6786186428808544,0.41191799866120604,0.35053632771261123,0.29119174616961846,0.3565991264190862,0.6892345806489104,0.8261349399254543,0.6371149833713994,0.5881889571875302,0.030841736018841857,0.2334746753506254,0.262487505455281,0.3421821810567126,0.844187472568262,0.8150686008461798,0.4364992533788,0.6050170832403847,0.7896813269480576,0.7313279093119124,0.21311394519024485,0.5192752577439578,0.29614560026935166,0.26429520257572864,0.8720356620776115,0.2850295898725455,0.3071435652640001,0.3974708802215481,0.6454756811547567,0.3877525975985511,0.18006724324406218,0.27678648547874224,0.13735411896812338,-0.012345333244797143,0.8662021766128838,0.9140407644923335,-0.7417812678611716,0.7874842224600052,0.5996198377818369,0.5272456957540343,0.2576462821196978,0.3233951657901668,0.6901940806198021,0.6038030256821528,0.29059907870246604,0.6479539592071183,0.8361592845815873,0.4783690253422622,0.8816248188062593,0.8167214578114551,0.6273259823221853,0.06595090450740926,0.7712774769505678,0.609397882054174,0.8191829422839356,0.7325622375997578,0.2052187422055977,0.8124047207691131,0.46497008358671654,0.7419628970929347,0.4495988481084011,0.8528483717963997,0.6540548427644363,0.7379844976032657,0.8223001107658648,0.2514671519021919,0.6046665442115537,0.04720263887267961,0.8529221355121033,0.6379170971320276,0.4237489023186421,0.207598370442619,0.6793545039268939,0.291525741084196,0.8744670522021091,-0.7973604296663929,0.5449521424481041,0.6604413725102467,0.6948992228850744,0.35949533786085025,0.9423913861872522,0.3058915254550928,0.31815621198679256,0.9548525910511391,0.20827428512024584,0.33277249742080517,0.770932060774088,0.2945139935676683,0.344739006595118,0.8231356076388864,0.47808085344551937,0.6224636707153929,0.4083969726016898,0.2648095611127746,0.15437267070989474,0.4270948247387884,0.37659287096163435,0.804537593251515,0.41870935302187084,0.8411870213652566,0.8718208871499628,0.9445530084316055,0.7274508465600543,0.7575981127256871,0.7548379581816717,0.7936434344992457,0.8663388620892438,0.23476326388289706,0.8339820236248201,0.4352853980682832,0.8714219027835416,-0.79465475061544,0.25965199077240103,0.2587572190832922,0.733377625926032,0.3933490850729933,0.7753943234473326,0.3749351469086331,0.13736988005030978,0.6822394094357042,0.7839880594828026,0.16653882752299196,0.8014195380854513,0.6517604056610989,0.2550984003746012,0.8793447688915847,0.8917254064138735,0.058482920962333804,0.9376212573400073,-0.022139373137255645,0.8187134522289529,0.33401004992335914,0.5291254581133801,0.939124021631652,0.5771845903952134,0.23447156795892016,0.4689672866132076,0.788102679281891,-0.04286850968147346,0.7387802505044524,0.5565413588474815,0.5436780515263651,0.4534141589486046,0.2615440809181286,0.5341999644421284,-0.8080952391855778,0.40569103372681714,0.9748950009442101,0.2973629857641806,0.47656575729155237,0.06169396359137356,0.5780222620824065,0.7203697750553806,-0.0036129215503627,0.2804613012860553,0.2810651845543066,0.5310354628914025,0.8155322518479771,0.3998396256081789,0.7331707819647507,0.3810525630343547,0.8506221437728214,0.3670334405489344,0.761394877568397,0.7935229163406278,0.457982008413891,0.8268202839491015,0.7475181262254293,0.8511710646156252,0.7701744611133577,0.33908571793774606,-0.010322892994840585,0.03584767767364967,0.9180762913027317,0.33220130789529706,0.4811995311986766,0.603313142678379,0.8043241935318401,0.5779574117180746,0.4354597205793748,0.4112668744845149,0.35386310626236595,0.5299611458411345,0.22432790990547855,-0.748981118601395,0.8374143977453906,0.3422331375877147,0.819144446311079,0.15245801900121672,0.4597474298399913,0.6238338460893589,0.6082345161059302,0.2864154761800794,0.764422874880367,0.4392938080729901,0.9366295387944344,0.5051573826983826,0.7188014917967962,0.5463675730352919,0.5741576204984751,0.9784593336699691,0.8054359984538326,0.38693345394954604,0.6406323218844349,0.6746613871246269,0.48547016871404025,0.26070307766090656,0.5935971912681467,-0.7902166406752262,0.5099712885775344,0.37910035165640127,0.4375703692202876,0.8166637954742465,-0.23891232314812613,0.2642026767390217,0.5454838392559641,0.1822088735369848,0.0042325840395713915,0.5577571626126926,0.08585804064623669,0.0355124959925672,0.7891828426813003,0.5969275784976783,0.5092782138104621,0.6172762714697578,0.9426778730817383,0.38508251416957084,0.5996334743766921,0.15945066846208633,0.3958763011869499,0.6973058755289971,0.8914351044787211,0.4321485376332731,0.6052877220928615,0.41149007606779936,0.04714424044352224,0.6247951199911638,0.7229127075042223,0.2198049873604647,-0.8221074442986521,0.9294130379943321,0.6628472341940692,0.2519931109088896,0.6002381694913167,0.8819553163911628,0.18260575935826973,0.7569706262800124,0.3842257761519068,0.4160131243454269,0.5567587174266526,0.9281890202601585,0.4389902887348343,0.8348739836934792,0.785474725221408,0.4754633908829342,0.4059210603979843,0.7921737377929777,0.7776514985118252,0.72491634505454,0.6518263159554799,0.5277160646149921,0.5004783955189228,0.9328418409163465,0.5935580560323016,0.6136207366834123,0.9025271622388091,0.0207585979170599,0.34532840828708183,0.929623647245514,0.8143068695689503,0.7306909583923283,0.5062652637948601,0.8456021610142263,0.16221917571691286,0.8770783515633676,0.46516342282682066,0.22748466017586974,0.8552597049788165,0.8685837426467182,0.42228881841259336,0.37437837826499115,0.776784760951108,0.04437789646700555,0.2533146885325177
VCIT,0.860756347517937,0.8551395234033542,1.0,0.6780675305566082,0.7900955052589425,0.7551378970280694,0.9232493601538173,0.686216205210942,0.7596949768002191,0.5992179636998642,0.7110398444227962,0.6993122180380477,0.37947495556984784,0.5784059943785048,0.6311393088916326,0.4495732842056448,0.5628041272841563,0.8728495070341161,0.7135382853753501,0.7656519637412824,0.6722973282542724,0.6320944501424345,0.8905994304619796,0.6766638944074769,0.3677622695108481,0.5678509729216081,0.13657105230720687,0.006946788581959173,0.9225807046283344,0.7590065419249692,0.36629599001123186,0.7476889445184854,0.8183136636243596,0.5888970351419691,0.5681567700284277,0.23016941373375743,0.5973619914066816,0.5685963925967684,0.2080753838444314,0.26720029479366914,0.2716233480099032,0.5454566654513705,0.37388408637306614,0.9190076294022869,0.7902649845010384,0.3680731451093128,0.7302153195416613,0.8267047181422972,0.8676753858327438,0.1879635525512847,0.45757251966836116,0.8783783540183234,0.4354951436287094,0.8039341999171068,0.3616462115343809,0.589335319549236,0.35373180960249956,0.445532656759141,0.6760124788787872,0.13964186716240054,0.8242218964768431,0.5411601562278892,0.5852054071154695,0.7584084490782984,0.6082501239965618,0.36814898538199986,0.33647324585840915,0.3772993718774988,0.32815753095363315,0.6755853086524567,0.7575177970664837,0.7364826565041038,0.6431919320685983,0.3266881045233575,0.3083770156588597,0.30092083674508713,0.5877602104129033,0.8613715630010563,0.6858155188103106,0.5350672635262783,0.7141291621483652,0.8414078226240621,0.7215105139527651,0.21095064004271427,0.5181638598487703,0.45259861584065814,0.3706187313869405,0.8053570850945236,0.4321534604693631,0.2985739996990625,0.5354194164041767,0.6451083319841484,0.31856199567760785,0.2494499912850211,0.42613859411318084,0.10696107502915868,-0.0023598932035110583,0.8319615120897471,0.8722930819755044,-0.6764479464190687,0.7222875564137942,0.5905775239775747,0.5387197548500119,0.38533542151384426,0.3775484070669037,0.6548449098463697,0.573907327114637,0.32839279538663685,0.7847334698569147,0.9025897390388151,0.4960438580250363,0.8755192155166109,0.8604963206216245,0.7700677972388358,0.2693839382117525,0.7595076351983764,0.5775894487613487,0.8832314357426345,0.7133482362602468,0.4243926414702031,0.8530475433698246,0.5126947828173686,0.649190901405397,0.6041003700793922,0.929580922207192,0.8058481207267743,0.7297577203929382,0.8832838387331595,0.48139339402358455,0.49301010612823676,0.04122080538221872,0.9459866165259228,0.641375898831595,0.5470653587455089,0.2361411542766262,0.6511653144619762,0.5042329907466526,0.9543381938610622,-0.6699901743158395,0.5080915008819491,0.8131571606649886,0.825386309328219,0.5257427250954144,0.8492488547533213,0.47697791949603024,0.43786754856094906,0.9208532054505474,0.41465201973430754,0.3396242940949088,0.8621036660836612,0.3594084388342016,0.4164172002719581,0.9233086061344392,0.5058562565202357,0.568478111840215,0.48509165575435637,0.24286996610799141,0.16082406235551794,0.38295616631299345,0.46074704331907584,0.8057474144122194,0.3956142608774489,0.8353299616386708,0.7771120318138496,0.8640780673845994,0.7710520111335655,0.6378640940520918,0.8935618346910669,0.6720805439893257,0.891163695065057,0.306765914536929,0.7800484420514816,0.45963593357508026,0.9869711472930548,-0.6720883347202588,0.2872470454150935,0.2788992692680873,0.8398396547189207,0.5362650304778371,0.9054073109050215,0.5368112364146267,0.1477035696896197,0.7120014190948136,0.8335820737950043,0.25693307272911037,0.7433733604322363,0.7109889126603944,0.3246678269494918,0.8501811087119012,0.8617662580580948,0.10233475700929898,0.9666292203829466,-0.016038332064924738,0.791294694947925,0.4758929463367857,0.5499877861834701,0.9042076983207149,0.6680481428849213,0.29301312993321715,0.42039202386777724,0.9284582847124079,0.027727328504282642,0.6716293964754174,0.5673653498552246,0.4970906228904342,0.45198034209713034,0.3006108222894518,0.5620004080959291,-0.6842604229075915,0.564332979469556,0.9245178191180258,0.4240800274143421,0.4689043881001772,0.1937547947495157,0.5730876268504644,0.7828541090961266,0.009333500799168474,0.3416094976535274,0.3173533815108118,0.5316457580647563,0.7557895794115862,0.5259948815863121,0.8043879192044155,0.5438647927048658,0.9283780730813979,0.415419960983133,0.6901282823487372,0.7929408602906174,0.42717584003902753,0.9106558083359592,0.7723904906221924,0.9424753450767771,0.7232785405002727,0.35509049137155746,0.1054802881829708,0.20312145357327344,0.9478925340035071,0.5034790578064297,0.4303919272677696,0.6600011969481924,0.8033145022187451,0.5614046491004765,0.4662432459086209,0.49113916544765535,0.4966914521793534,0.5569330553888343,0.27601839454477156,-0.6826606968534423,0.955611480446353,0.4508416777814227,0.8184540534567324,0.1843922354263248,0.4905665708164705,0.6309325130956052,0.5561757037920854,0.4151771615091488,0.8821226113836926,0.5896987747746261,0.8716480821158179,0.5474891106606868,0.7416316968248141,0.6299805275388676,0.6948473972344753,0.9710247289929431,0.6685952074931247,0.5514713400890084,0.6359590506714614,0.801567300075077,0.496805062253959,0.30181787036867735,0.6731652777907421,-0.762399106750261,0.5686266892245064,0.5258518702643721,0.4801601639150929,0.8634328314760923,-0.3975454968208388,0.2881596649707655,0.5987650711879591,0.304943395010582,0.01594197387701137,0.5484355933323964,0.2522321026159641,-0.02429362275598327,0.6630498791794084,0.6796961640232568,0.6370031684687282,0.698051199536152,0.9091740837926449,0.5352931586949449,0.5789882725857104,0.2711257200444449,0.4711356543340419,0.7593802884030397,0.9054954150519742,0.5466603774227253,0.5780380375922727,0.4443159517853991,0.09234461227316175,0.5624604411217656,0.6701959403804101,0.3390105286066811,-0.7435194966616908,0.9653416150450493,0.6447352573517365,0.3547722079463866,0.5940000250258163,0.9216160729617607,0.25989489540010285,0.6759537486144215,0.540747222874823,0.5143942165080201,0.5781369439430999,0.9424544191945229,0.5573878394111289,0.7499398665650272,0.6938739389265959,0.48131696814355235,0.37189479232354133,0.6982882512554195,0.7833955771595397,0.6475582355451708,0.6066580830610323,0.4901018089490242,0.6212938292621278,0.9615236624481428,0.6596155597437003,0.5939318312300549,0.8677445839469017,0.024149833752362966,0.3201180772688178,0.967817982903115,0.7694078643294748,0.6415529942498586,0.5665453522477447,0.7656635969435002,0.15429483067933908,0.8320014285877936,0.46022763906580666,0.2836641266223941,0.8046415425386458,0.9340240456370835,0.5750989313675676,0.4669926905473795,0.7118075093546745,0.01139938920378904,0.3754065616247035
