,Date,GPR,d_GPR
109,1987-02-06,135.8093719482422,2.091033935546875
110,1987-02-13,96.92538452148438,-38.88398742675781
111,1987-02-20,115.42047882080078,18.495094299316406
112,1987-02-27,63.39842224121094,-52.022056579589844
113,1987-03-06,113.44409942626953,50.045677185058594
114,1987-03-13,62.824562072753906,-50.619537353515625
115,1987-03-20,102.27481842041016,39.45025634765625
116,1987-03-27,69.56926727294922,-32.70555114746094
117,1987-04-03,117.8628921508789,48.29362487792969
118,1987-04-10,110.623779296875,-7.239112854003906
119,1987-04-17,153.25045776367188,42.626678466796875
120,1987-04-24,83.93330383300781,-69.31715393066406
121,1987-05-01,87.89566040039062,3.9623565673828125
122,1987-05-08,92.33638000488281,4.4407196044921875
123,1987-05-15,84.36080932617188,-7.9755706787109375
124,1987-05-22,132.50270080566406,48.14189147949219
125,1987-05-29,141.96719360351562,9.464492797851562
126,1987-06-05,91.53900146484375,-50.428192138671875
127,1987-06-12,100.890380859375,9.35137939453125
128,1987-06-19,60.629356384277344,-40.261024475097656
129,1987-06-26,61.864593505859375,1.2352371215820312
130,1987-07-03,94.10704040527344,32.24244689941406
131,1987-07-10,111.65958404541016,17.55254364013672
132,1987-07-17,178.8909912109375,67.23140716552734
133,1987-07-24,176.91429138183594,-1.9766998291015625
134,1987-07-31,111.72234344482422,-65.19194793701172
135,1987-08-07,122.2349624633789,10.512619018554688
136,1987-08-14,88.88822174072266,-33.34674072265625
137,1987-08-21,73.47654724121094,-15.411674499511719
138,1987-08-28,136.78465270996094,63.30810546875
139,1987-09-04,111.59358978271484,-25.191062927246094
140,1987-09-11,87.46053314208984,-24.133056640625
141,1987-09-18,122.68769073486328,35.22715759277344
142,1987-09-25,147.8824920654297,25.194801330566406
143,1987-10-02,81.07682800292969,-66.8056640625
144,1987-10-09,76.2971420288086,-4.779685974121094
145,1987-10-16,95.15454864501953,18.857406616210938
146,1987-10-23,128.91549682617188,33.760948181152344
147,1987-10-30,65.0586166381836,-63.85688018798828
148,1987-11-06,73.72964477539062,8.671028137207031
149,1987-11-13,113.60791778564453,39.878273010253906
150,1987-11-20,102.00775909423828,-11.60015869140625
151,1987-11-27,117.05186462402344,15.044105529785156
152,1987-12-04,177.6455841064453,60.593719482421875
153,1987-12-11,97.1111068725586,-80.53447723388672
154,1987-12-18,62.8968505859375,-34.214256286621094
155,1987-12-25,154.58648681640625,91.68963623046875
156,1988-01-01,55.67340850830078,-98.91307830810547
157,1988-01-08,90.34275817871094,34.669349670410156
158,1988-01-15,96.26264953613281,5.919891357421875
159,1988-01-22,73.61261749267578,-22.65003204345703
160,1988-01-29,41.78013229370117,-31.83248519897461
161,1988-02-05,99.49407958984375,57.71394729614258
162,1988-02-12,37.76543045043945,-61.7286491394043
163,1988-02-19,115.27250671386719,77.50707626342773
164,1988-02-26,80.7943344116211,-34.478172302246094
165,1988-03-04,134.977294921875,54.182960510253906
166,1988-03-11,112.10042572021484,-22.876869201660156
167,1988-03-18,118.50753784179688,6.407112121582031
168,1988-03-25,93.3891372680664,-25.11840057373047
169,1988-04-01,80.51380157470703,-12.875335693359375
170,1988-04-08,96.71730041503906,16.20349884033203
171,1988-04-15,88.63056945800781,-8.08673095703125
172,1988-04-22,93.69991302490234,5.069343566894531
173,1988-04-29,187.08853149414062,93.38861846923828
174,1988-05-06,97.42845916748047,-89.66007232666016
175,1988-05-13,104.9757308959961,7.547271728515625
176,1988-05-20,72.98877716064453,-31.986953735351562
177,1988-05-27,124.78851318359375,51.79973602294922
178,1988-06-03,63.814788818359375,-60.973724365234375
179,1988-06-10,94.48599243164062,30.67120361328125
180,1988-06-17,76.62522888183594,-17.860763549804688
181,1988-06-24,50.021995544433594,-26.603233337402344
182,1988-07-01,50.670249938964844,0.64825439453125
183,1988-07-08,49.1661262512207,-1.5041236877441406
184,1988-07-15,74.02385711669922,24.857730865478516
185,1988-07-22,126.25030517578125,52.22644805908203
186,1988-07-29,93.39946746826172,-32.85083770751953
187,1988-08-05,69.49442291259766,-23.905044555664062
188,1988-08-12,124.5326156616211,55.03819274902344
189,1988-08-19,85.24990844726562,-39.28270721435547
190,1988-08-26,82.18202209472656,-3.0678863525390625
191,1988-09-02,65.53641510009766,-16.645606994628906
192,1988-09-09,110.603271484375,45.066856384277344
193,1988-09-16,79.68376159667969,-30.919509887695312
194,1988-09-23,69.79478454589844,-9.88897705078125
195,1988-09-30,80.66316986083984,10.868385314941406
196,1988-10-07,79.2751235961914,-1.3880462646484375
197,1988-10-14,72.49726867675781,-6.777854919433594
198,1988-10-21,43.37240982055664,-29.124858856201172
199,1988-10-28,67.95011138916016,24.577701568603516
200,1988-11-04,66.80809020996094,-1.1420211791992188
201,1988-11-11,63.15120315551758,-3.6568870544433594
202,1988-11-18,56.05021286010742,-7.100990295410156
203,1988-11-25,97.42845916748047,41.37824630737305
204,1988-12-02,45.848690032958984,-51.579769134521484
205,1988-12-09,66.3619613647461,20.51327133178711
206,1988-12-16,116.02689361572266,49.66493225097656
207,1988-12-23,109.84081268310547,-6.1860809326171875
208,1988-12-30,82.42781066894531,-27.413002014160156
209,1989-01-06,107.00084686279297,24.573036193847656
210,1989-01-13,90.75527954101562,-16.245567321777344
211,1989-01-20,97.92937469482422,7.174095153808594
212,1989-01-27,92.48285675048828,-5.4465179443359375
213,1989-02-03,101.04649353027344,8.563636779785156
214,1989-02-10,141.71412658691406,40.667633056640625
215,1989-02-17,135.626220703125,-6.0879058837890625
216,1989-02-24,66.58427429199219,-69.04194641113281
217,1989-03-03,84.83405303955078,18.249778747558594
218,1989-03-10,77.03646087646484,-7.7975921630859375
219,1989-03-17,62.34443283081055,-14.692028045654297
220,1989-03-24,97.17992401123047,34.83549118041992
221,1989-03-31,87.28221130371094,-9.897712707519531
222,1989-04-07,129.1693115234375,41.88710021972656
223,1989-04-14,74.43972778320312,-54.729583740234375
224,1989-04-21,64.36336517333984,-10.076362609863281
225,1989-04-28,84.83875274658203,20.475387573242188
226,1989-05-05,103.39347076416016,18.554718017578125
227,1989-05-12,168.150634765625,64.75716400146484
228,1989-05-19,104.90470123291016,-63.245933532714844
229,1989-05-26,77.13086700439453,-27.773834228515625
230,1989-06-02,64.32170104980469,-12.809165954589844
231,1989-06-09,82.60767364501953,18.285972595214844
232,1989-06-16,87.17283630371094,4.565162658691406
233,1989-06-23,66.66802978515625,-20.504806518554688
234,1989-06-30,83.65069580078125,16.982666015625
235,1989-07-07,130.08680725097656,46.43611145019531
236,1989-07-14,99.0169677734375,-31.069839477539062
237,1989-07-21,106.4093017578125,7.392333984375
238,1989-07-28,55.85392761230469,-50.55537414550781
239,1989-08-04,178.33473205566406,122.48080444335938
240,1989-08-11,86.69254302978516,-91.6421890258789
241,1989-08-18,76.40929412841797,-10.283248901367188
242,1989-08-25,64.1970443725586,-12.212249755859375
243,1989-09-01,115.85405731201172,51.657012939453125
244,1989-09-08,100.51326751708984,-15.340789794921875
245,1989-09-15,43.79596710205078,-56.71730041503906
246,1989-09-22,121.19149780273438,77.3955307006836
247,1989-09-29,84.0753173828125,-37.116180419921875
248,1989-10-06,100.50774383544922,16.43242645263672
249,1989-10-13,90.4858169555664,-10.021926879882812
250,1989-10-20,55.67340850830078,-34.812408447265625
251,1989-10-27,89.29900360107422,33.62559509277344
252,1989-11-03,110.96691131591797,21.66790771484375
253,1989-11-10,52.261383056640625,-58.705528259277344
254,1989-11-17,60.15559005737305,7.894207000732422
255,1989-11-24,85.28290557861328,25.127315521240234
256,1989-12-01,130.2917022705078,45.00879669189453
257,1989-12-08,100.26830291748047,-30.023399353027344
258,1989-12-15,124.26982879638672,24.00152587890625
259,1989-12-22,116.52247619628906,-7.747352600097656
260,1989-12-29,103.51773834228516,-13.004737854003906
261,1990-01-05,63.84767532348633,-39.67006301879883
262,1990-01-12,69.95484924316406,6.107173919677734
263,1990-01-19,96.36560821533203,26.41075897216797
264,1990-01-26,77.41548156738281,-18.95012664794922
265,1990-02-02,104.90470123291016,27.489219665527344
266,1990-02-09,69.69510650634766,-35.2095947265625
267,1990-02-16,48.95420455932617,-20.740901947021484
268,1990-02-23,41.51087188720703,-7.443332672119141
269,1990-03-02,84.64168548583984,43.13081359863281
270,1990-03-09,59.95597839355469,-24.685707092285156
271,1990-03-16,71.66613006591797,11.710151672363281
272,1990-03-23,35.576499938964844,-36.089630126953125
273,1990-03-30,73.18463897705078,37.60813903808594
274,1990-04-06,92.57479858398438,19.390159606933594
275,1990-04-13,79.4681625366211,-13.106636047363281
276,1990-04-20,131.3878936767578,51.91973114013672
277,1990-04-27,78.45555114746094,-52.932342529296875
278,1990-05-04,97.07157897949219,18.61602783203125
279,1990-05-11,61.70091247558594,-35.37066650390625
280,1990-05-18,70.23111724853516,8.530204772949219
281,1990-05-25,100.38084411621094,30.14972686767578
282,1990-06-01,84.83875274658203,-15.542091369628906
283,1990-06-08,100.01714324951172,15.178390502929688
284,1990-06-15,73.79483032226562,-26.222312927246094
285,1990-06-22,86.6545639038086,12.859733581542969
286,1990-06-29,97.19025421142578,10.535690307617188
287,1990-07-06,89.52886199951172,-7.6613922119140625
288,1990-07-13,75.8603286743164,-13.668533325195312
289,1990-07-20,90.64240264892578,14.782073974609375
290,1990-07-27,79.7643814086914,-10.878021240234375
291,1990-08-03,250.39234924316406,170.62796783447266
292,1990-08-10,216.12738037109375,-34.26496887207031
293,1990-08-17,236.6119842529297,20.484603881835938
294,1990-08-24,270.32611083984375,33.71412658691406
295,1990-08-31,263.6446838378906,-6.681427001953125
296,1990-09-07,211.1138153076172,-52.53086853027344
297,1990-09-14,196.90087890625,-14.212936401367188
298,1990-09-21,172.69309997558594,-24.207778930664062
299,1990-09-28,148.15382385253906,-24.539276123046875
300,1990-10-05,179.5970458984375,31.443222045898438
301,1990-10-12,146.78443908691406,-32.81260681152344
302,1990-10-19,159.44970703125,12.665267944335938
303,1990-10-26,156.06915283203125,-3.38055419921875
304,1990-11-02,124.02125549316406,-32.04789733886719
305,1990-11-09,154.90423583984375,30.882980346679688
306,1990-11-16,160.53814697265625,5.6339111328125
307,1990-11-23,138.7462921142578,-21.791854858398438
308,1990-11-30,161.98374938964844,23.237457275390625
309,1990-12-07,199.2228240966797,37.23907470703125
310,1990-12-14,135.0447235107422,-64.1781005859375
311,1990-12-21,84.72040557861328,-50.324317932128906
312,1990-12-28,107.80545806884766,23.085052490234375
313,1991-01-04,179.54296875,71.73751068115234
314,1991-01-11,376.1523742675781,196.60940551757812
315,1991-01-18,552.7388305664062,176.58645629882812
316,1991-01-25,414.0709533691406,-138.66787719726562
317,1991-02-01,319.806884765625,-94.26406860351562
318,1991-02-08,362.5074157714844,42.700531005859375
319,1991-02-15,235.7410125732422,-126.76640319824219
320,1991-02-22,324.59832763671875,88.85731506347656
321,1991-03-01,194.1576690673828,-130.44065856933594
322,1991-03-08,113.64591217041016,-80.51175689697266
323,1991-03-15,111.93907928466797,-1.7068328857421875
324,1991-03-22,125.07406616210938,13.134986877441406
325,1991-03-29,79.39576721191406,-45.67829895019531
326,1991-04-05,108.99165344238281,29.59588623046875
327,1991-04-12,107.7931900024414,-1.1984634399414062
328,1991-04-19,100.11702728271484,-7.6761627197265625
329,1991-04-26,100.94731903076172,0.830291748046875
330,1991-05-03,70.00977325439453,-30.937545776367188
331,1991-05-10,109.80887603759766,39.799102783203125
332,1991-05-17,63.09653091430664,-46.712345123291016
333,1991-05-24,65.66764068603516,2.5711097717285156
334,1991-05-31,118.82035827636719,53.15271759033203
335,1991-06-07,76.59115600585938,-42.22920227050781
336,1991-06-14,89.63418579101562,13.04302978515625
337,1991-06-21,91.17159271240234,1.5374069213867188
338,1991-06-28,135.0447235107422,43.873130798339844
339,1991-07-05,123.02521514892578,-12.019508361816406
340,1991-07-12,103.38850402832031,-19.63671112060547
341,1991-07-19,104.85267639160156,1.46417236328125
342,1991-07-26,102.61981964111328,-2.2328567504882812
343,1991-08-02,92.13209533691406,-10.487724304199219
344,1991-08-09,135.11788940429688,42.98579406738281
345,1991-08-16,61.26280975341797,-73.8550796508789
346,1991-08-23,155.1455841064453,93.88277435302734
347,1991-08-30,174.55447387695312,19.408889770507812
348,1991-09-06,129.1597442626953,-45.39472961425781
349,1991-09-13,103.8655014038086,-25.29424285888672
350,1991-09-20,133.69107055664062,29.82556915283203
351,1991-09-27,139.75485229492188,6.06378173828125
352,1991-10-04,140.9603271484375,1.205474853515625
353,1991-10-11,96.27484130859375,-44.68548583984375
354,1991-10-18,68.33744812011719,-27.937393188476562
355,1991-10-25,120.1838607788086,51.846412658691406
356,1991-11-01,64.39986419677734,-55.78399658203125
357,1991-11-08,83.47822570800781,19.07836151123047
358,1991-11-15,95.16769409179688,11.689468383789062
359,1991-11-22,124.1756362915039,29.00794219970703
360,1991-11-29,136.3526611328125,12.177024841308594
361,1991-12-06,91.00460815429688,-45.348052978515625
362,1991-12-13,104.5680923461914,13.563484191894531
363,1991-12-20,109.04024505615234,4.4721527099609375
364,1991-12-27,92.55703735351562,-16.48320770263672
365,1992-01-03,114.39083099365234,21.83379364013672
366,1992-01-10,94.428955078125,-19.961875915527344
367,1992-01-17,72.59375762939453,-21.83519744873047
368,1992-01-24,113.00870513916016,40.414947509765625
369,1992-01-31,129.6056365966797,16.59693145751953
370,1992-02-07,99.70939636230469,-29.896240234375
371,1992-02-14,96.98959350585938,-2.7198028564453125
372,1992-02-21,78.9601821899414,-18.02941131591797
373,1992-02-28,84.74867248535156,5.788490295410156
374,1992-03-06,58.17901611328125,-26.569656372070312
375,1992-03-13,106.513427734375,48.33441162109375
376,1992-03-20,129.25291442871094,22.739486694335938
377,1992-03-27,118.73003387451172,-10.522880554199219
378,1992-04-03,67.45851135253906,-51.271522521972656
379,1992-04-10,105.33384704589844,37.875335693359375
380,1992-04-17,117.05186462402344,11.718017578125
381,1992-04-24,49.04712677001953,-68.0047378540039
382,1992-05-01,52.52089309692383,3.473766326904297
383,1992-05-08,44.81489562988281,-7.705997467041016
384,1992-05-15,50.299293518066406,5.484397888183594
385,1992-05-22,80.60709381103516,30.30780029296875
386,1992-05-29,68.4117202758789,-12.19537353515625
387,1992-06-05,138.9141387939453,70.5024185180664
388,1992-06-12,70.32266998291016,-68.59146881103516
389,1992-06-19,88.53187561035156,18.209205627441406
390,1992-06-26,43.82669448852539,-44.70518112182617
391,1992-07-03,113.66654205322266,69.83984756469727
392,1992-07-10,63.559425354003906,-50.10711669921875
393,1992-07-17,57.71023941040039,-5.849185943603516
394,1992-07-24,106.3993911743164,48.689151763916016
395,1992-07-31,73.12511444091797,-33.27427673339844
396,1992-08-07,89.62979125976562,16.504676818847656
397,1992-08-14,102.09968566894531,12.469894409179688
398,1992-08-21,52.402198791503906,-49.697486877441406
399,1992-08-28,77.6383056640625,25.236106872558594
400,1992-09-04,98.39310455322266,20.754798889160156
401,1992-09-11,56.56465530395508,-41.82844924926758
402,1992-09-18,99.26673889160156,42.702083587646484
403,1992-09-25,46.96115493774414,-52.30558395385742
404,1992-10-02,74.639404296875,27.67824935913086
405,1992-10-09,67.5308837890625,-7.1085205078125
406,1992-10-16,83.07379913330078,15.542915344238281
407,1992-10-23,90.30992126464844,7.236122131347656
408,1992-10-30,50.68409729003906,-39.625823974609375
409,1992-11-06,93.00946044921875,42.32536315917969
410,1992-11-13,86.2843246459961,-6.725135803222656
411,1992-11-20,81.60861206054688,-4.675712585449219
412,1992-11-27,54.304386138916016,-27.30422592163086
413,1992-12-04,105.3466796875,51.042293548583984
414,1992-12-11,61.14402770996094,-44.20265197753906
415,1992-12-18,54.36804962158203,-6.775978088378906
416,1992-12-25,84.93763732910156,30.56958770751953
417,1993-01-01,128.3940887451172,43.456451416015625
418,1993-01-08,131.0855712890625,2.6914825439453125
419,1993-01-15,184.5908966064453,53.50532531738281
420,1993-01-22,113.76494598388672,-70.8259506225586
421,1993-01-29,112.96619415283203,-0.7987518310546875
422,1993-02-05,99.51920318603516,-13.446990966796875
423,1993-02-12,107.98065185546875,8.461448669433594
424,1993-02-19,90.80135345458984,-17.179298400878906
425,1993-02-26,92.30064392089844,1.4992904663085938
426,1993-03-05,66.98822784423828,-25.312416076660156
427,1993-03-12,127.53553009033203,60.54730224609375
428,1993-03-19,114.80866241455078,-12.72686767578125
429,1993-03-26,152.01075744628906,37.20209503173828
430,1993-04-02,102.48463439941406,-49.526123046875
431,1993-04-09,114.6917495727539,12.207115173339844
432,1993-04-16,111.4018783569336,-3.2898712158203125
433,1993-04-23,86.908935546875,-24.492942810058594
434,1993-04-30,133.0348358154297,46.12590026855469
435,1993-05-07,190.48878479003906,57.453948974609375
436,1993-05-14,123.55343627929688,-66.93534851074219
437,1993-05-21,71.37755584716797,-52.175880432128906
438,1993-05-28,65.72555541992188,-5.652000427246094
439,1993-06-04,101.8272476196289,36.10169219970703
440,1993-06-11,80.48026275634766,-21.34698486328125
441,1993-06-18,104.33283996582031,23.852577209472656
442,1993-06-25,124.61068725585938,20.277847290039062
443,1993-07-02,136.23114013671875,11.620452880859375
444,1993-07-09,101.22704315185547,-35.00409698486328
445,1993-07-16,128.20606994628906,26.979026794433594
446,1993-07-23,112.76825714111328,-15.437812805175781
447,1993-07-30,88.28804779052734,-24.480209350585938
448,1993-08-06,73.53091430664062,-14.757133483886719
449,1993-08-13,91.7326431274414,18.20172882080078
450,1993-08-20,95.06265258789062,3.3300094604492188
451,1993-08-27,152.34268188476562,57.280029296875
452,1993-09-03,105.47480010986328,-46.867881774902344
453,1993-09-10,103.92369842529297,-1.5511016845703125
454,1993-09-17,77.66468811035156,-26.259010314941406
455,1993-09-24,74.69515228271484,-2.9695358276367188
456,1993-10-01,161.27398681640625,86.5788345336914
457,1993-10-08,99.34598541259766,-61.928001403808594
458,1993-10-15,98.55047607421875,-0.7955093383789062
459,1993-10-22,122.21123504638672,23.66075897216797
460,1993-10-29,106.75267028808594,-15.458564758300781
461,1993-11-05,65.530517578125,-41.22215270996094
462,1993-11-12,60.28940200805664,-5.241115570068359
463,1993-11-19,107.98065185546875,47.69124984741211
464,1993-11-26,72.09070587158203,-35.88994598388672
465,1993-12-03,77.61664581298828,5.52593994140625
466,1993-12-10,103.416748046875,25.80010223388672
467,1993-12-17,104.53862762451172,1.1218795776367188
468,1993-12-24,96.9326400756836,-7.605987548828125
469,1993-12-31,119.3347396850586,22.402099609375
470,1994-01-07,109.05572509765625,-10.279014587402344
471,1994-01-14,92.11053466796875,-16.9451904296875
472,1994-01-21,60.16415786743164,-31.94637680053711
473,1994-01-28,94.14665985107422,33.98250198364258
474,1994-02-04,101.30176544189453,7.1551055908203125
475,1994-02-11,128.0377960205078,26.73603057861328
476,1994-02-18,112.69560241699219,-15.342193603515625
477,1994-02-25,81.75142669677734,-30.944175720214844
478,1994-03-04,130.8917236328125,49.140296936035156
479,1994-03-11,112.81190490722656,-18.079818725585938
480,1994-03-18,111.95556640625,-0.8563385009765625
481,1994-03-25,72.22645568847656,-39.72911071777344
482,1994-04-01,94.64479064941406,22.4183349609375
483,1994-04-08,98.73017883300781,4.08538818359375
484,1994-04-15,138.9141387939453,40.1839599609375
485,1994-04-22,156.92906188964844,18.014923095703125
486,1994-04-29,98.7843246459961,-58.144737243652344
487,1994-05-06,163.7899169921875,65.0055923461914
488,1994-05-13,137.18714904785156,-26.602767944335938
489,1994-05-20,86.666015625,-50.52113342285156
490,1994-05-27,145.64459228515625,58.97857666015625
491,1994-06-03,132.10638427734375,-13.5382080078125
492,1994-06-10,155.3799285888672,23.273544311523438
493,1994-06-17,120.09308624267578,-35.286842346191406
494,1994-06-24,159.51913452148438,39.426048278808594
495,1994-07-01,55.49851608276367,-104.0206184387207
496,1994-07-08,131.046630859375,75.54811477661133
497,1994-07-15,77.6107406616211,-53.435890197753906
498,1994-07-22,104.33283996582031,26.72209930419922
499,1994-07-29,143.7042694091797,39.371429443359375
500,1994-08-05,143.8721160888672,0.1678466796875
501,1994-08-12,99.30609893798828,-44.566017150878906
502,1994-08-19,85.11951446533203,-14.18658447265625
503,1994-08-26,85.85488891601562,0.7353744506835938
504,1994-09-02,124.68464660644531,38.82975769042969
505,1994-09-09,63.31869888305664,-61.36594772338867
506,1994-09-16,92.29044342041016,28.971744537353516
507,1994-09-23,101.47193145751953,9.181488037109375
508,1994-09-30,101.27178955078125,-0.20014190673828125
509,1994-10-07,59.68590545654297,-41.58588409423828
510,1994-10-14,127.28092956542969,67.59502410888672
511,1994-10-21,105.79058837890625,-21.490341186523438
512,1994-10-28,81.91314697265625,-23.87744140625
513,1994-11-04,83.0633773803711,1.1502304077148438
514,1994-11-11,134.9949188232422,51.931541442871094
515,1994-11-18,91.83355712890625,-43.16136169433594
516,1994-11-25,90.75527954101562,-1.078277587890625
517,1994-12-02,148.37930297851562,57.6240234375
518,1994-12-09,77.32418060302734,-71.05512237548828
519,1994-12-16,107.94518280029297,30.621002197265625
520,1994-12-23,61.20217514038086,-46.74300765991211
521,1994-12-30,92.57479858398438,31.372623443603516
522,1995-01-06,88.59192657470703,-3.9828720092773438
523,1995-01-13,76.55093383789062,-12.040992736816406
524,1995-01-20,68.48616027832031,-8.064773559570312
525,1995-01-27,56.32421112060547,-12.161949157714844
526,1995-02-03,47.478919982910156,-8.845291137695312
527,1995-02-10,102.74273681640625,55.263816833496094
528,1995-02-17,84.66626739501953,-18.07646942138672
529,1995-02-24,100.26830291748047,15.602035522460938
530,1995-03-03,54.009254455566406,-46.25904846191406
531,1995-03-10,71.85613250732422,17.846878051757812
532,1995-03-17,50.68409729003906,-21.172035217285156
533,1995-03-24,136.03219604492188,85.34809875488281
534,1995-03-31,93.55577850341797,-42.476417541503906
535,1995-04-07,101.7016372680664,8.145858764648438
536,1995-04-14,99.68375396728516,-2.01788330078125
537,1995-04-21,212.89923095703125,113.2154769897461
538,1995-04-28,75.36719512939453,-137.53203582763672
539,1995-05-05,88.59192657470703,13.2247314453125
540,1995-05-12,88.27909088134766,-0.312835693359375
541,1995-05-19,94.64479064941406,6.365699768066406
542,1995-05-26,74.32042694091797,-20.324363708496094
543,1995-06-02,128.56997680664062,54.249549865722656
544,1995-06-09,134.62841796875,6.058441162109375
545,1995-06-16,136.60072326660156,1.9723052978515625
546,1995-06-23,83.90865325927734,-52.69207000732422
