Date,vix
2016-12-05 00:00:00-06:00,12.140000343322754
2016-12-06 00:00:00-06:00,11.789999961853027
2016-12-07 00:00:00-06:00,12.220000267028809
2016-12-08 00:00:00-06:00,12.640000343322754
2016-12-09 00:00:00-06:00,11.75
2016-12-12 00:00:00-06:00,12.640000343322754
2016-12-13 00:00:00-06:00,12.720000267028809
2016-12-14 00:00:00-06:00,13.1899995803833
2016-12-15 00:00:00-06:00,12.789999961853027
2016-12-16 00:00:00-06:00,12.199999809265137
2016-12-19 00:00:00-06:00,11.710000038146973
2016-12-20 00:00:00-06:00,11.449999809265137
2016-12-21 00:00:00-06:00,11.270000457763672
2016-12-22 00:00:00-06:00,11.430000305175781
2016-12-23 00:00:00-06:00,11.4399995803833
2016-12-27 00:00:00-06:00,11.989999771118164
2016-12-28 00:00:00-06:00,12.949999809265137
2016-12-29 00:00:00-06:00,13.369999885559082
2016-12-30 00:00:00-06:00,14.039999961853027
2017-01-03 00:00:00-06:00,12.850000381469727
2017-01-04 00:00:00-06:00,11.850000381469727
2017-01-05 00:00:00-06:00,11.670000076293945
2017-01-06 00:00:00-06:00,11.319999694824219
2017-01-09 00:00:00-06:00,11.5600004196167
2017-01-10 00:00:00-06:00,11.489999771118164
2017-01-11 00:00:00-06:00,11.260000228881836
2017-01-12 00:00:00-06:00,11.539999961853027
2017-01-13 00:00:00-06:00,11.229999542236328
2017-01-17 00:00:00-06:00,11.869999885559082
2017-01-18 00:00:00-06:00,12.479999542236328
2017-01-19 00:00:00-06:00,12.779999732971191
2017-01-20 00:00:00-06:00,11.539999961853027
2017-01-23 00:00:00-06:00,11.770000457763672
2017-01-24 00:00:00-06:00,11.069999694824219
2017-01-25 00:00:00-06:00,10.8100004196167
2017-01-26 00:00:00-06:00,10.630000114440918
2017-01-27 00:00:00-06:00,10.579999923706055
2017-01-30 00:00:00-06:00,11.880000114440918
2017-01-31 00:00:00-06:00,11.989999771118164
2017-02-01 00:00:00-06:00,11.8100004196167
2017-02-02 00:00:00-06:00,11.930000305175781
2017-02-03 00:00:00-06:00,10.970000267028809
2017-02-06 00:00:00-06:00,11.369999885559082
2017-02-07 00:00:00-06:00,11.289999961853027
2017-02-08 00:00:00-06:00,11.449999809265137
2017-02-09 00:00:00-06:00,10.880000114440918
2017-02-10 00:00:00-06:00,10.850000381469727
2017-02-13 00:00:00-06:00,11.069999694824219
2017-02-14 00:00:00-06:00,10.739999771118164
2017-02-15 00:00:00-06:00,11.970000267028809
2017-02-16 00:00:00-06:00,11.760000228881836
2017-02-17 00:00:00-06:00,11.489999771118164
2017-02-21 00:00:00-06:00,11.569999694824219
2017-02-22 00:00:00-06:00,11.739999771118164
2017-02-23 00:00:00-06:00,11.710000038146973
2017-02-24 00:00:00-06:00,11.470000267028809
2017-02-27 00:00:00-06:00,12.09000015258789
2017-02-28 00:00:00-06:00,12.920000076293945
2017-03-01 00:00:00-06:00,12.539999961853027
2017-03-02 00:00:00-06:00,11.8100004196167
2017-03-03 00:00:00-06:00,10.960000038146973
2017-03-06 00:00:00-06:00,11.239999771118164
2017-03-07 00:00:00-06:00,11.449999809265137
2017-03-08 00:00:00-06:00,11.859999656677246
2017-03-09 00:00:00-06:00,12.300000190734863
2017-03-10 00:00:00-06:00,11.65999984741211
2017-03-13 00:00:00-05:00,11.350000381469727
2017-03-14 00:00:00-05:00,12.300000190734863
2017-03-15 00:00:00-05:00,11.630000114440918
2017-03-16 00:00:00-05:00,11.210000038146973
2017-03-17 00:00:00-05:00,11.279999732971191
2017-03-20 00:00:00-05:00,11.34000015258789
2017-03-21 00:00:00-05:00,12.470000267028809
2017-03-22 00:00:00-05:00,12.8100004196167
2017-03-23 00:00:00-05:00,13.119999885559082
2017-03-24 00:00:00-05:00,12.960000038146973
2017-03-27 00:00:00-05:00,12.5
2017-03-28 00:00:00-05:00,11.529999732971191
2017-03-29 00:00:00-05:00,11.420000076293945
2017-03-30 00:00:00-05:00,11.539999961853027
2017-03-31 00:00:00-05:00,12.369999885559082
2017-04-03 00:00:00-05:00,12.380000114440918
2017-04-04 00:00:00-05:00,11.789999961853027
2017-04-05 00:00:00-05:00,12.890000343322754
2017-04-06 00:00:00-05:00,12.390000343322754
2017-04-07 00:00:00-05:00,12.869999885559082
2017-04-10 00:00:00-05:00,14.050000190734863
2017-04-11 00:00:00-05:00,15.069999694824219
2017-04-12 00:00:00-05:00,15.770000457763672
2017-04-13 00:00:00-05:00,15.960000038146973
2017-04-17 00:00:00-05:00,14.65999984741211
2017-04-18 00:00:00-05:00,14.420000076293945
2017-04-19 00:00:00-05:00,14.930000305175781
2017-04-20 00:00:00-05:00,14.149999618530273
2017-04-21 00:00:00-05:00,14.630000114440918
2017-04-24 00:00:00-05:00,10.84000015258789
2017-04-25 00:00:00-05:00,10.760000228881836
2017-04-26 00:00:00-05:00,10.850000381469727
2017-04-27 00:00:00-05:00,10.359999656677246
2017-04-28 00:00:00-05:00,10.819999694824219
2017-05-01 00:00:00-05:00,10.109999656677246
2017-05-02 00:00:00-05:00,10.59000015258789
2017-05-03 00:00:00-05:00,10.680000305175781
2017-05-04 00:00:00-05:00,10.460000038146973
2017-05-05 00:00:00-05:00,10.569999694824219
2017-05-08 00:00:00-05:00,9.770000457763672
2017-05-09 00:00:00-05:00,9.960000038146973
2017-05-10 00:00:00-05:00,10.210000038146973
2017-05-11 00:00:00-05:00,10.600000381469727
2017-05-12 00:00:00-05:00,10.399999618530273
2017-05-15 00:00:00-05:00,10.420000076293945
2017-05-16 00:00:00-05:00,10.649999618530273
2017-05-17 00:00:00-05:00,15.59000015258789
2017-05-18 00:00:00-05:00,14.65999984741211
2017-05-19 00:00:00-05:00,12.039999961853027
2017-05-22 00:00:00-05:00,10.930000305175781
2017-05-23 00:00:00-05:00,10.720000267028809
2017-05-24 00:00:00-05:00,10.020000457763672
2017-05-25 00:00:00-05:00,9.989999771118164
2017-05-26 00:00:00-05:00,9.8100004196167
2017-05-30 00:00:00-05:00,10.380000114440918
2017-05-31 00:00:00-05:00,10.40999984741211
2017-06-01 00:00:00-05:00,9.890000343322754
2017-06-02 00:00:00-05:00,9.75
2017-06-05 00:00:00-05:00,10.069999694824219
2017-06-06 00:00:00-05:00,10.449999809265137
2017-06-07 00:00:00-05:00,10.390000343322754
2017-06-08 00:00:00-05:00,10.15999984741211
2017-06-09 00:00:00-05:00,10.699999809265137
2017-06-12 00:00:00-05:00,11.460000038146973
2017-06-13 00:00:00-05:00,10.420000076293945
2017-06-14 00:00:00-05:00,10.640000343322754
2017-06-15 00:00:00-05:00,10.899999618530273
2017-06-16 00:00:00-05:00,10.380000114440918
2017-06-19 00:00:00-05:00,10.369999885559082
2017-06-20 00:00:00-05:00,10.859999656677246
2017-06-21 00:00:00-05:00,10.75
2017-06-22 00:00:00-05:00,10.479999542236328
2017-06-23 00:00:00-05:00,10.020000457763672
2017-06-26 00:00:00-05:00,9.899999618530273
2017-06-27 00:00:00-05:00,11.0600004196167
2017-06-28 00:00:00-05:00,10.029999732971191
2017-06-29 00:00:00-05:00,11.4399995803833
2017-06-30 00:00:00-05:00,11.180000305175781
2017-07-03 00:00:00-05:00,11.220000267028809
2017-07-05 00:00:00-05:00,11.069999694824219
2017-07-06 00:00:00-05:00,12.539999961853027
2017-07-07 00:00:00-05:00,11.1899995803833
2017-07-10 00:00:00-05:00,11.109999656677246
2017-07-11 00:00:00-05:00,10.890000343322754
2017-07-12 00:00:00-05:00,10.300000190734863
2017-07-13 00:00:00-05:00,9.899999618530273
2017-07-14 00:00:00-05:00,9.510000228881836
2017-07-17 00:00:00-05:00,9.819999694824219
2017-07-18 00:00:00-05:00,9.890000343322754
2017-07-19 00:00:00-05:00,9.789999961853027
2017-07-20 00:00:00-05:00,9.579999923706055
2017-07-21 00:00:00-05:00,9.359999656677246
2017-07-24 00:00:00-05:00,9.430000305175781
2017-07-25 00:00:00-05:00,9.430000305175781
2017-07-26 00:00:00-05:00,9.600000381469727
2017-07-27 00:00:00-05:00,10.109999656677246
2017-07-28 00:00:00-05:00,10.289999961853027
2017-07-31 00:00:00-05:00,10.260000228881836
2017-08-01 00:00:00-05:00,10.09000015258789
2017-08-02 00:00:00-05:00,10.279999732971191
2017-08-03 00:00:00-05:00,10.4399995803833
2017-08-04 00:00:00-05:00,10.029999732971191
2017-08-07 00:00:00-05:00,9.930000305175781
2017-08-08 00:00:00-05:00,10.960000038146973
2017-08-09 00:00:00-05:00,11.109999656677246
2017-08-10 00:00:00-05:00,16.040000915527344
2017-08-11 00:00:00-05:00,15.510000228881836
2017-08-14 00:00:00-05:00,12.329999923706055
2017-08-15 00:00:00-05:00,12.039999961853027
2017-08-16 00:00:00-05:00,11.739999771118164
2017-08-17 00:00:00-05:00,15.550000190734863
2017-08-18 00:00:00-05:00,14.260000228881836
2017-08-21 00:00:00-05:00,13.1899995803833
2017-08-22 00:00:00-05:00,11.350000381469727
2017-08-23 00:00:00-05:00,12.25
2017-08-24 00:00:00-05:00,12.229999542236328
2017-08-25 00:00:00-05:00,11.279999732971191
2017-08-28 00:00:00-05:00,11.319999694824219
2017-08-29 00:00:00-05:00,11.699999809265137
2017-08-30 00:00:00-05:00,11.220000267028809
2017-08-31 00:00:00-05:00,10.59000015258789
2017-09-01 00:00:00-05:00,10.130000114440918
2017-09-05 00:00:00-05:00,12.229999542236328
2017-09-06 00:00:00-05:00,11.630000114440918
2017-09-07 00:00:00-05:00,11.550000190734863
2017-09-08 00:00:00-05:00,12.119999885559082
2017-09-11 00:00:00-05:00,10.729999542236328
2017-09-12 00:00:00-05:00,10.579999923706055
2017-09-13 00:00:00-05:00,10.5
2017-09-14 00:00:00-05:00,10.4399995803833
2017-09-15 00:00:00-05:00,10.170000076293945
2017-09-18 00:00:00-05:00,10.149999618530273
2017-09-19 00:00:00-05:00,10.180000305175781
2017-09-20 00:00:00-05:00,9.779999732971191
2017-09-21 00:00:00-05:00,9.670000076293945
2017-09-22 00:00:00-05:00,9.59000015258789
2017-09-25 00:00:00-05:00,10.210000038146973
2017-09-26 00:00:00-05:00,10.170000076293945
2017-09-27 00:00:00-05:00,9.869999885559082
2017-09-28 00:00:00-05:00,9.550000190734863
2017-09-29 00:00:00-05:00,9.510000228881836
2017-10-02 00:00:00-05:00,9.449999809265137
2017-10-03 00:00:00-05:00,9.510000228881836
2017-10-04 00:00:00-05:00,9.630000114440918
2017-10-05 00:00:00-05:00,9.1899995803833
2017-10-06 00:00:00-05:00,9.649999618530273
2017-10-09 00:00:00-05:00,10.329999923706055
2017-10-10 00:00:00-05:00,10.079999923706055
2017-10-11 00:00:00-05:00,9.850000381469727
2017-10-12 00:00:00-05:00,9.90999984741211
2017-10-13 00:00:00-05:00,9.609999656677246
2017-10-16 00:00:00-05:00,9.90999984741211
2017-10-17 00:00:00-05:00,10.3100004196167
2017-10-18 00:00:00-05:00,10.069999694824219
2017-10-19 00:00:00-05:00,10.050000190734863
2017-10-20 00:00:00-05:00,9.970000267028809
2017-10-23 00:00:00-05:00,11.069999694824219
2017-10-24 00:00:00-05:00,11.15999984741211
2017-10-25 00:00:00-05:00,11.229999542236328
2017-10-26 00:00:00-05:00,11.300000190734863
2017-10-27 00:00:00-05:00,9.800000190734863
2017-10-30 00:00:00-05:00,10.5
2017-10-31 00:00:00-05:00,10.180000305175781
2017-11-01 00:00:00-05:00,10.199999809265137
2017-11-02 00:00:00-05:00,9.930000305175781
2017-11-03 00:00:00-05:00,9.140000343322754
2017-11-06 00:00:00-06:00,9.399999618530273
2017-11-07 00:00:00-06:00,9.890000343322754
2017-11-08 00:00:00-06:00,9.779999732971191
2017-11-09 00:00:00-06:00,10.5
2017-11-10 00:00:00-06:00,11.289999961853027
2017-11-13 00:00:00-06:00,11.5
2017-11-14 00:00:00-06:00,11.59000015258789
2017-11-15 00:00:00-06:00,13.130000114440918
2017-11-16 00:00:00-06:00,11.760000228881836
2017-11-17 00:00:00-06:00,11.430000305175781
2017-11-20 00:00:00-06:00,10.649999618530273
2017-11-21 00:00:00-06:00,9.729999542236328
2017-11-22 00:00:00-06:00,9.880000114440918
2017-11-24 00:00:00-06:00,9.670000076293945
2017-11-27 00:00:00-06:00,9.869999885559082
2017-11-28 00:00:00-06:00,10.029999732971191
2017-11-29 00:00:00-06:00,10.699999809265137
2017-11-30 00:00:00-06:00,11.279999732971191
2017-12-01 00:00:00-06:00,11.430000305175781
2017-12-04 00:00:00-06:00,11.680000305175781
2017-12-05 00:00:00-06:00,11.329999923706055
2017-12-06 00:00:00-06:00,11.020000457763672
2017-12-07 00:00:00-06:00,10.15999984741211
2017-12-08 00:00:00-06:00,9.579999923706055
2017-12-11 00:00:00-06:00,9.34000015258789
2017-12-12 00:00:00-06:00,9.920000076293945
2017-12-13 00:00:00-06:00,10.180000305175781
2017-12-14 00:00:00-06:00,10.489999771118164
2017-12-15 00:00:00-06:00,9.420000076293945
2017-12-18 00:00:00-06:00,9.529999732971191
2017-12-19 00:00:00-06:00,10.029999732971191
2017-12-20 00:00:00-06:00,9.720000267028809
2017-12-21 00:00:00-06:00,9.619999885559082
2017-12-22 00:00:00-06:00,9.899999618530273
2017-12-26 00:00:00-06:00,10.25
2017-12-27 00:00:00-06:00,10.470000267028809
2017-12-28 00:00:00-06:00,10.180000305175781
2017-12-29 00:00:00-06:00,11.039999961853027
2018-01-02 00:00:00-06:00,9.770000457763672
2018-01-03 00:00:00-06:00,9.149999618530273
2018-01-04 00:00:00-06:00,9.220000267028809
2018-01-05 00:00:00-06:00,9.220000267028809
2018-01-08 00:00:00-06:00,9.520000457763672
2018-01-09 00:00:00-06:00,10.079999923706055
2018-01-10 00:00:00-06:00,9.819999694824219
2018-01-11 00:00:00-06:00,9.880000114440918
2018-01-12 00:00:00-06:00,10.15999984741211
2018-01-16 00:00:00-06:00,11.65999984741211
2018-01-17 00:00:00-06:00,11.90999984741211
2018-01-18 00:00:00-06:00,12.220000267028809
2018-01-19 00:00:00-06:00,11.270000457763672
2018-01-22 00:00:00-06:00,11.029999732971191
2018-01-23 00:00:00-06:00,11.100000381469727
2018-01-24 00:00:00-06:00,11.470000267028809
2018-01-25 00:00:00-06:00,11.579999923706055
2018-01-26 00:00:00-06:00,11.079999923706055
2018-01-29 00:00:00-06:00,13.84000015258789
2018-01-30 00:00:00-06:00,14.789999961853027
2018-01-31 00:00:00-06:00,13.539999961853027
2018-02-01 00:00:00-06:00,13.470000267028809
2018-02-02 00:00:00-06:00,17.309999465942383
2018-02-05 00:00:00-06:00,37.31999969482422
2018-02-06 00:00:00-06:00,29.979999542236328
2018-02-07 00:00:00-06:00,27.729999542236328
2018-02-08 00:00:00-06:00,33.459999084472656
2018-02-09 00:00:00-06:00,29.059999465942383
2018-02-12 00:00:00-06:00,25.610000610351562
2018-02-13 00:00:00-06:00,24.969999313354492
2018-02-14 00:00:00-06:00,19.260000228881836
2018-02-15 00:00:00-06:00,19.1299991607666
2018-02-16 00:00:00-06:00,19.459999084472656
2018-02-20 00:00:00-06:00,20.600000381469727
2018-02-21 00:00:00-06:00,20.020000457763672
2018-02-22 00:00:00-06:00,18.719999313354492
2018-02-23 00:00:00-06:00,16.489999771118164
2018-02-26 00:00:00-06:00,15.800000190734863
2018-02-27 00:00:00-06:00,18.59000015258789
2018-02-28 00:00:00-06:00,19.850000381469727
2018-03-01 00:00:00-06:00,22.469999313354492
2018-03-02 00:00:00-06:00,19.59000015258789
2018-03-05 00:00:00-06:00,18.729999542236328
2018-03-06 00:00:00-06:00,18.360000610351562
2018-03-07 00:00:00-06:00,17.760000228881836
2018-03-08 00:00:00-06:00,16.540000915527344
2018-03-09 00:00:00-06:00,14.640000343322754
2018-03-12 00:00:00-05:00,15.779999732971191
2018-03-13 00:00:00-05:00,16.350000381469727
2018-03-14 00:00:00-05:00,17.229999542236328
2018-03-15 00:00:00-05:00,16.59000015258789
2018-03-16 00:00:00-05:00,15.800000190734863
2018-03-19 00:00:00-05:00,19.020000457763672
2018-03-20 00:00:00-05:00,18.200000762939453
2018-03-21 00:00:00-05:00,17.860000610351562
2018-03-22 00:00:00-05:00,23.34000015258789
2018-03-23 00:00:00-05:00,24.8700008392334
2018-03-26 00:00:00-05:00,21.030000686645508
2018-03-27 00:00:00-05:00,22.5
2018-03-28 00:00:00-05:00,22.8700008392334
2018-03-29 00:00:00-05:00,19.969999313354492
2018-04-02 00:00:00-05:00,23.6200008392334
2018-04-03 00:00:00-05:00,21.100000381469727
2018-04-04 00:00:00-05:00,20.059999465942383
2018-04-05 00:00:00-05:00,18.940000534057617
2018-04-06 00:00:00-05:00,21.489999771118164
2018-04-09 00:00:00-05:00,21.770000457763672
2018-04-10 00:00:00-05:00,20.469999313354492
2018-04-11 00:00:00-05:00,20.239999771118164
2018-04-12 00:00:00-05:00,18.489999771118164
2018-04-13 00:00:00-05:00,17.40999984741211
2018-04-16 00:00:00-05:00,16.559999465942383
2018-04-17 00:00:00-05:00,15.25
2018-04-18 00:00:00-05:00,15.600000381469727
2018-04-19 00:00:00-05:00,15.960000038146973
2018-04-20 00:00:00-05:00,16.8799991607666
2018-04-23 00:00:00-05:00,16.34000015258789
2018-04-24 00:00:00-05:00,18.020000457763672
2018-04-25 00:00:00-05:00,17.84000015258789
2018-04-26 00:00:00-05:00,16.239999771118164
2018-04-27 00:00:00-05:00,15.40999984741211
2018-04-30 00:00:00-05:00,15.930000305175781
2018-05-01 00:00:00-05:00,15.489999771118164
2018-05-02 00:00:00-05:00,15.970000267028809
2018-05-03 00:00:00-05:00,15.899999618530273
2018-05-04 00:00:00-05:00,14.770000457763672
2018-05-07 00:00:00-05:00,14.75
2018-05-08 00:00:00-05:00,14.710000038146973
2018-05-09 00:00:00-05:00,13.420000076293945
2018-05-10 00:00:00-05:00,13.229999542236328
2018-05-11 00:00:00-05:00,12.649999618530273
2018-05-14 00:00:00-05:00,12.930000305175781
2018-05-15 00:00:00-05:00,14.630000114440918
2018-05-16 00:00:00-05:00,13.420000076293945
2018-05-17 00:00:00-05:00,13.430000305175781
2018-05-18 00:00:00-05:00,13.420000076293945
2018-05-21 00:00:00-05:00,13.079999923706055
2018-05-22 00:00:00-05:00,13.220000267028809
2018-05-23 00:00:00-05:00,12.579999923706055
2018-05-24 00:00:00-05:00,12.529999732971191
2018-05-25 00:00:00-05:00,13.220000267028809
2018-05-29 00:00:00-05:00,17.020000457763672
2018-05-30 00:00:00-05:00,14.9399995803833
2018-05-31 00:00:00-05:00,15.430000305175781
2018-06-01 00:00:00-05:00,13.460000038146973
2018-06-04 00:00:00-05:00,12.739999771118164
2018-06-05 00:00:00-05:00,12.399999618530273
2018-06-06 00:00:00-05:00,11.640000343322754
2018-06-07 00:00:00-05:00,12.130000114440918
2018-06-08 00:00:00-05:00,12.180000305175781
2018-06-11 00:00:00-05:00,12.350000381469727
2018-06-12 00:00:00-05:00,12.34000015258789
2018-06-13 00:00:00-05:00,12.9399995803833
2018-06-14 00:00:00-05:00,12.119999885559082
2018-06-15 00:00:00-05:00,11.979999542236328
2018-06-18 00:00:00-05:00,12.3100004196167
2018-06-19 00:00:00-05:00,13.350000381469727
2018-06-20 00:00:00-05:00,12.789999961853027
2018-06-21 00:00:00-05:00,14.640000343322754
2018-06-22 00:00:00-05:00,13.770000457763672
2018-06-25 00:00:00-05:00,17.329999923706055
2018-06-26 00:00:00-05:00,15.920000076293945
2018-06-27 00:00:00-05:00,17.90999984741211
2018-06-28 00:00:00-05:00,16.850000381469727
2018-06-29 00:00:00-05:00,16.09000015258789
2018-07-02 00:00:00-05:00,15.600000381469727
