Date,Symbol,Return
2021-02-12,ADFI,0.0011167889358947303
2021-02-19,ADFI,-0.005275879481421053
2021-02-26,ADFI,-0.009994013956115655
2021-03-05,ADFI,-0.003811872625584578
2021-03-12,ADFI,-0.006204998500206171
2021-03-19,ADFI,-0.0015619195816161113
2021-03-26,ADFI,0.006151989289679527
2021-04-02,ADFI,0.001762417833903518
2021-04-09,ADFI,0.0010344847630925358
2021-04-16,ADFI,0.002066608075919296
2021-04-23,ADFI,0.0
2021-04-30,ADFI,-0.0010307272394162181
2021-05-07,ADFI,0.0011356503053816525
2021-05-14,ADFI,-0.002886048873176228
2021-05-21,ADFI,0.0005176398172301866
2021-05-28,ADFI,0.0025867483292358884
2021-06-04,ADFI,0.0010321857002897339
2021-06-11,ADFI,0.0041233726450451424
2021-06-18,ADFI,0.0021592893165054416
2021-06-25,ADFI,-0.0035879646910299545
2021-07-02,ADFI,0.003086535886251962
2021-07-09,ADFI,0.001231125226990759
2021-07-16,ADFI,-0.0007179180112433237
2021-07-23,ADFI,0.0018464058016183227
2021-07-30,ADFI,0.00020466770420912717
2021-08-06,ADFI,-0.002865644494086328
2021-08-13,ADFI,-0.00020322152607410437
2021-08-20,ADFI,-0.0010271637085060847
2021-08-27,ADFI,0.0050394742004145066
2021-09-03,ADFI,0.0003074264776015134
2021-09-10,ADFI,-0.0005117055680113891
2021-09-17,ADFI,-0.0011268359335924183
2021-09-24,ADFI,-0.003075712252190721
2021-10-01,ADFI,-0.002056727125805291
2021-10-08,ADFI,-0.0072123820438256825
2021-10-15,ADFI,0.003632165620760297
2021-10-22,ADFI,-0.004138744685109774
2021-10-29,ADFI,0.004675256462423505
2021-11-05,ADFI,0.0056880689822393915
2021-11-12,ADFI,-0.007198365121952266
2021-11-19,ADFI,-0.0031087515576651015
2021-11-26,ADFI,-0.0022870766634853767
2021-12-03,ADFI,0.005209959437112666
2021-12-10,ADFI,-0.005493773236677879
2021-12-17,ADFI,0.003031140341237082
2021-12-24,ADFI,0.0
2021-12-31,ADFI,-0.003647842140603985
2022-01-07,ADFI,-0.010983031783118102
2022-01-14,ADFI,-0.003172694585940272
2022-01-21,ADFI,-0.002121899682392292
2022-01-28,ADFI,-0.006379919501349973
2022-02-04,ADFI,-0.007490859408980199
2022-02-11,ADFI,-0.005390831838546606
2022-02-18,ADFI,-0.0024923394256280984
2022-02-25,ADFI,-0.000543709004702464
2022-03-04,ADFI,-0.0010881262091101407
2022-03-11,ADFI,-0.016884620436997344
2022-03-18,ADFI,0.0069965958879143475
2022-03-25,ADFI,-0.01321594762049727
2022-04-01,ADFI,0.007254331786607171
2022-04-08,ADFI,-0.015623158835814
2022-04-15,ADFI,-0.005970707555275512
2022-04-22,ADFI,-0.00906512653703917
2022-04-29,ADFI,-0.005717014133652887
2022-05-06,ADFI,-0.008050973229293934
2022-05-13,ADFI,-0.000234644147446339
2022-05-20,ADFI,0.004642787417490579
2022-05-27,ADFI,0.01617592673866053
2022-06-03,ADFI,-0.01023322085742262
2022-06-10,ADFI,-0.016542030429568144
2022-06-17,ADFI,-0.012728407129676489
2022-06-24,ADFI,0.006986596720156779
2022-07-01,ADFI,0.00858480736146805
2022-07-08,ADFI,-0.00792879560517934
2022-07-15,ADFI,0.006000730229989815
2022-07-22,ADFI,0.011111329522368818
2022-07-29,ADFI,0.010410561781886596
2022-08-05,ADFI,-0.0080137174524616
2022-08-12,ADFI,0.008655844736408458
2022-08-19,ADFI,-0.012484456010739331
2022-08-26,ADFI,-0.004291492624791005
2022-09-02,ADFI,-0.01048320475778175
2022-09-09,ADFI,0.001176861880259672
2022-09-16,ADFI,-0.009997552157041012
2022-09-23,ADFI,-0.01961946085223265
2022-09-30,ADFI,-0.007276993486334704
2022-10-07,ADFI,0.0036652331896647183
2022-10-14,ADFI,-0.009499782581787852
2022-10-21,ADFI,0.0018460534327002787
2022-10-28,ADFI,0.011670694038953489
2022-11-04,ADFI,-0.0085005742532126
2022-11-11,ADFI,0.023760301119719607
2022-11-18,ADFI,0.000962308318955829
2022-11-25,ADFI,0.009575203582353087
2022-12-02,ADFI,0.011737239289755674
2022-12-09,ADFI,-0.003398821114203532
2022-12-16,ADFI,0.002924280641566801
2022-12-23,ADFI,-0.012964072512131275
2022-12-30,ADFI,-0.007164206544470031
2023-01-06,ADFI,0.02465450907082367
2023-01-13,ADFI,0.0058682868083035356
2023-01-20,ADFI,0.0029172719157679605
2023-01-27,ADFI,-0.0011636864939382763
2023-02-03,ADFI,0.002911990536968778
2023-02-10,ADFI,-0.013356263158130322
2023-02-17,ADFI,-0.007428365492314959
2023-02-24,ADFI,-0.005465195729617567
2023-03-03,ADFI,0.004778856292087408
2023-03-10,ADFI,0.0005945864309209181
2023-03-17,ADFI,0.008566338723643874
2023-03-24,ADFI,0.004370023426475189
2023-03-31,ADFI,0.003645368465386545
2023-04-07,ADFI,0.005272006716233513
2023-04-14,ADFI,-0.0023309144817829086
2023-04-21,ADFI,-0.005606662862103762
2023-04-28,ADFI,0.0047085792899106416
2023-05-05,ADFI,-0.0023433791975604468
2023-05-12,ADFI,0.0
2023-05-19,ADFI,-0.011058535735246844
2023-05-26,ADFI,-0.0014284793823265973
2023-06-02,ADFI,0.009059520459085313
2023-06-09,ADFI,-0.0023626958616428384
2023-06-16,ADFI,0.003441817672493741
2023-06-23,ADFI,-0.0011828948998993116
2023-06-30,ADFI,0.0011842957973580148
2023-07-07,ADFI,-0.008870661550096415
2023-07-14,ADFI,0.013723296326128898
2023-07-21,ADFI,0.0010644991292725337
2023-07-28,ADFI,-0.004714304140332803
2023-08-04,ADFI,-0.0063942554388290995
2023-08-11,ADFI,-0.0007153624489617538
2023-08-18,ADFI,-0.006930272338744992
2023-08-25,ADFI,0.004816525718919218
2023-09-01,ADFI,0.00659040110271869
2023-09-08,ADFI,0.0
2023-09-15,ADFI,-0.002032464860838412
2023-09-22,ADFI,-0.008971388395969226
2023-09-29,ADFI,-0.006638183315441526
2023-10-06,ADFI,-0.010935666278831913
2023-10-13,ADFI,0.00552822497886285
2023-10-20,ADFI,-0.012478226244401203
2023-10-27,ADFI,0.001240669725651511
2023-11-03,ADFI,0.02193327067855777
2023-11-10,ADFI,-0.0031526851412014834
2023-11-17,ADFI,0.012287711722406058
2023-11-24,ADFI,0.0006024185436837026
2023-12-01,ADFI,0.016255011467863678
2023-12-08,ADFI,0.0011853405756017121
2023-12-15,ADFI,0.01956467520855254
2023-12-22,ADFI,0.002335122373122056
2023-12-29,ADFI,0.003261340276531577
2024-01-05,ADFI,-0.013700348435373044
2024-01-12,ADFI,0.011771521888279679
2024-01-19,ADFI,-0.006398876775334905
2024-01-26,ADFI,-0.001756048859459458
2024-02-02,ADFI,0.004105396779973791
2024-02-09,ADFI,-0.005841035952394491
